,file name,label,vanti,train \ test,score,vanti label,vanti with pr
2048,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_15-39-56.BMP,0,1,0,0.41,0,1
2049,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-08_20-22-02.BMP,0,1,0,0.13,0,1
2050,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-08_20-22-02.BMP,0,1,0,0.38,0,1
2051,2RLLG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-11-08_20-22-02.BMP,0,1,1,0.53,0,1
2052,2RLLM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_23-43-03.BMP,0,1,1,0.54,0,1
2053,2RLLM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-13_23-43-03.BMP,0,1,1,0.16,0,1
2054,2RLLM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_23-43-03.BMP,0,1,0,0.26,0,1
2055,2RLLM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-13_23-43-03.BMP,0,1,0,0.24,0,1
2056,2RLLO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_22-11-00.BMP,0,1,1,0.36,0,1
2057,2RLLO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_22-11-00.BMP,0,1,0,0.55,0,1
2058,2RLLO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-13_22-11-00.BMP,0,1,0,0.49,0,1
2059,2RLLO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-13_22-11-00.BMP,0,1,1,0.45,0,1
2060,2RLLS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_23-02-45.BMP,0,1,1,0.24,0,1
2061,2RLLS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-13_23-02-45.BMP,0,1,0,0.45,0,1
2062,2RLLS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_23-02-45.BMP,0,1,0,0.4,0,1
2063,2RLLS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-13_23-02-45.BMP,0,1,1,0.5,0,1
2064,2RLLS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-13_23-02-45.BMP,0,1,1,0.29,0,1
2065,2RLLS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-13_23-02-45.BMP,0,1,0,0.33,0,1
2066,2RLLU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_21-14-52.BMP,0,1,1,0.29,0,1
2067,2RLLU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-06_21-14-52.BMP,0,1,0,0.58,0,1
2068,2RLLU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_21-14-52.BMP,0,1,1,0.57,0,1
2069,2RLLU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-06_21-14-52.BMP,0,1,0,0.22,0,1
2070,2RLLU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-06_21-14-52.BMP,0,1,1,0.43,0,1
2071,2RLLU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-06_21-14-52.BMP,0,1,1,0.16,0,1
2072,2RLLY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-09_07-41-45.BMP,0,1,0,0.2,0,1
2073,2RLLY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-09_07-41-45.BMP,0,1,0,0.58,0,1
2074,2RLM0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-23_19-27-36.BMP,0,1,0,0.54,0,1
2075,2RLM0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-23_19-27-36.BMP,0,1,0,0.59,0,1
2076,2RLM0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-23_19-27-36.BMP,0,1,1,0.14,0,1
2077,2RLM0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-23_19-27-36.BMP,0,1,0,0.53,0,1
2078,2RLM4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-01_00-12-34.BMP,0,1,0,0.31,0,1
2079,2RLM4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-01_00-12-34.BMP,0,1,0,0.26,0,1
2080,2RLM4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-01_00-12-34.BMP,0,1,1,0.46,0,1
2082,2RLM4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-01_00-12-34.BMP,0,1,0,0.55,0,1
2083,2RLM4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-01_00-12-34.BMP,0,1,0,0.25,0,1
2084,2RLMA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-10_18-33-41.BMP,0,1,1,0.25,0,1
2085,2RLMA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-10_18-33-41.BMP,0,1,0,0.16,0,1
2086,2RLMA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-10_18-33-41.BMP,0,1,0,0.39,0,1
2087,2RLMA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-10_18-33-41.BMP,0,1,1,0.48,0,1
2088,2RLME_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-03_12-06-20.BMP,0,1,0,0.36,0,1
2089,2RLME_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-03_12-06-20.BMP,0,1,0,0.12,0,1
2090,2RLMI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-13_02-26-28.BMP,0,1,0,0.45,0,1
2091,2RLMI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-13_02-26-28.BMP,0,1,0,0.46,0,1
2092,2RLMI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-13_02-26-28.BMP,0,1,1,0.24,0,1
2093,2RLMI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-13_02-26-28.BMP,0,1,0,0.27,0,1
2094,2RLMI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-13_02-26-28.BMP,0,1,0,0.36,0,1
2095,2RLMK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-09_10-43-40.BMP,0,1,0,0.42,0,1
2096,2RLMK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-09_10-43-40.BMP,0,1,0,0.17,0,1
2097,2RLMK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-09_10-43-40.BMP,0,1,0,0.39,0,1
2098,2RLMK_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-09_10-43-40.BMP,0,1,0,0.54,0,1
2099,2RLMK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-09_10-43-40.BMP,0,1,1,0.19,0,1
2100,2RLMM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-12_03-47-37.BMP,0,1,1,0.37,0,1
2101,2RLMM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-12_03-47-37.BMP,0,1,0,0.51,0,1
2102,2RLMM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-12_03-47-37.BMP,0,1,1,0.24,0,1
2103,2RLMM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-12_03-47-37.BMP,0,1,0,0.5,0,1
2104,2RLMO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-07_19-55-52.BMP,0,1,0,0.37,0,1
2105,2RLMO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-07_19-55-52.BMP,0,1,0,0.58,0,1
2106,2RLMO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-07_19-55-52.BMP,0,1,0,0.46,0,1
2107,2RLMO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-07_19-55-52.BMP,0,1,0,0.55,0,1
2108,2RLMO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-07_19-55-52.BMP,0,1,0,0.5,0,1
2109,2RLMO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-07_19-55-52.BMP,0,1,0,0.17,0,1
2110,2RLMQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_22-03-30.BMP,0,1,0,0.29,0,1
2111,2RLMQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-06_22-03-30.BMP,0,1,0,0.28,0,1
2112,2RLMQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_22-03-30.BMP,0,1,0,0.58,0,1
2113,2RLMQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-06_22-03-30.BMP,0,1,1,0.27,0,1
2114,2RLMS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_15-43-57.BMP,0,1,0,0.31,0,1
2115,2RLMS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-06_15-43-57.BMP,0,1,0,0.52,0,1
2116,2RLMS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_15-43-57.BMP,0,1,0,0.13,0,1
2117,2RLMU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-01_05-41-34.BMP,0,1,0,0.18,0,1
2118,2RLMU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-01_05-41-34.BMP,0,1,1,0.48,0,1
2119,2RLMU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-01_05-41-34.BMP,0,1,0,0.3,0,1
2120,2RLMW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-25_03-47-20.BMP,0,1,0,0.49,0,1
2121,2RLMW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-25_03-47-20.BMP,0,1,0,0.27,0,1
2122,2RLMW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-25_03-47-20.BMP,0,1,0,0.34,0,1
2123,2RLN0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-06_21-07-01.BMP,0,1,0,0.28,0,1
2124,2RLN0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-06_21-07-01.BMP,0,1,0,0.56,0,1
2125,2RLN0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-06_21-07-01.BMP,0,1,0,0.14,0,1
2126,2RLN0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-06_21-07-01.BMP,0,1,0,0.22,0,1
2127,2RLN0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-06_21-07-01.BMP,0,1,1,0.3,0,1
2128,2RLN0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-06_21-07-01.BMP,0,1,0,0.57,0,1
2129,2RLN4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_21-49-50.BMP,0,1,0,0.15,0,1
2130,2RLN4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_21-49-50.BMP,0,1,0,0.45,0,1
2131,2RLN4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-11_21-49-50.BMP,0,1,0,0.41,0,1
2132,2RLN4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-11_21-49-50.BMP,0,1,0,0.41,0,1
2133,2RLN6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_10-51-28.BMP,0,1,0,0.53,0,1
2134,2RLN6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_10-51-28.BMP,0,1,0,0.14,0,1
2135,2RLN6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-19_10-51-28.BMP,0,1,0,0.38,0,1
2136,2RLN6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_10-51-28.BMP,0,1,0,0.17,0,1
2137,2RLN8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_02-37-59.BMP,0,1,1,0.28,0,1
2138,2RLN8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_02-37-59.BMP,0,1,1,0.45,0,1
2139,2RLN8_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-19_02-37-59.BMP,0,1,1,0.23,0,1
2140,2RLN8_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_02-37-59.BMP,0,1,0,0.52,0,1
2141,2RLNA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_04-01-12.BMP,0,1,0,0.3,0,1
2142,2RLNA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_04-01-12.BMP,0,1,0,0.4,0,1
2143,2RLNA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_04-01-12.BMP,0,1,0,0.59,0,1
2144,2RLNA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-11_04-01-12.BMP,0,1,0,0.5,0,1
2145,2RLNC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_05-35-06.BMP,0,1,0,0.57,0,1
2146,2RLNC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_05-35-06.BMP,0,1,1,0.6,0,1
2147,2RLNC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_05-35-06.BMP,0,1,0,0.5,0,1
2148,2RLNE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-14_12-24-10.BMP,0,1,0,0.53,0,1
2149,2RLNE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-14_12-24-10.BMP,0,1,1,0.16,0,1
2150,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY7_2020-11-26_12-24-56.BMP,0,1,0,0.3,0,1
2152,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY7_2020-11-26_12-24-56.BMP,0,1,0,0.47,0,1
2153,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY7_2020-11-26_12-24-56.BMP,0,1,0,0.32,0,1
2155,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY7_2020-11-26_12-24-56.BMP,0,1,1,0.44,0,1
2156,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY8_2020-11-26_00-27-32.BMP,0,1,0,0.37,0,1
2158,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-25_21-21-48.BMP,0,1,1,0.46,0,1
2159,2RLNI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-08_11-29-21.BMP,0,1,0,0.56,0,1
2160,2RLNI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-08_11-29-21.BMP,0,1,1,0.34,0,1
2161,2RLNI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-08_11-29-21.BMP,0,1,0,0.56,0,1
2162,2RLNI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-08_11-29-21.BMP,0,1,0,0.48,0,1
2163,2RLNK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_11-41-15.BMP,0,1,0,0.22,0,1
2164,2RLNK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_11-41-15.BMP,0,1,0,0.54,0,1
2165,2RLNO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_21-18-06.BMP,0,1,0,0.49,0,1
2166,2RLNO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_21-18-06.BMP,0,1,0,0.52,0,1
2167,2RLNO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_21-18-06.BMP,0,1,0,0.58,0,1
2168,2RLNO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-11_21-18-06.BMP,0,1,0,0.17,0,1
2169,2RLNO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-11_21-18-06.BMP,0,1,0,0.3,0,1
2170,2RLNO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-11_21-18-06.BMP,0,1,1,0.29,0,1
2171,2RLNQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-11_09-56-58.BMP,0,1,1,0.19,0,1
2172,2RLNQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-11_09-56-58.BMP,0,1,1,0.48,0,1
2173,2RLNQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-11_09-56-58.BMP,0,1,0,0.27,0,1
2174,2RLNQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-11_09-56-58.BMP,0,1,0,0.18,0,1
2175,2RLNS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_06-38-22.BMP,0,1,0,0.35,0,1
2176,2RLNS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-08_06-38-22.BMP,0,1,0,0.28,0,1
2177,2RLNS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_06-38-22.BMP,0,1,0,0.12,0,1
2178,2RLNU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_13-08-52.BMP,0,1,1,0.5,0,1
2179,2RLNU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-08_13-08-52.BMP,0,1,0,0.37,0,1
2180,2RLNU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-08_13-08-52.BMP,0,1,1,0.34,0,1
2181,2RLNW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-25_07-32-30.BMP,0,1,1,0.55,0,1
2182,2RLNW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-25_07-32-30.BMP,0,1,1,0.2,0,1
2183,2RLNW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-25_07-32-30.BMP,0,1,1,0.6,0,1
2184,2RLNW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-25_07-32-30.BMP,0,1,0,0.26,0,1
2185,2RLNY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-23_23-22-21.BMP,0,1,0,0.24,0,1
2186,2RLNY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-23_23-22-21.BMP,0,1,0,0.37,0,1
2187,2RLNY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-23_23-22-21.BMP,0,1,1,0.6,0,1
2188,2RLNY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-23_23-22-21.BMP,0,1,0,0.26,0,1
2189,2RLO0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_15-15-54.BMP,0,1,1,0.23,0,1
2190,2RLO0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_15-15-54.BMP,0,1,1,0.26,0,1
2191,2RLO2_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-20_22-57-16.BMP,0,1,0,0.57,0,1
2192,2RLO2_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-20_22-57-16.BMP,0,1,0,0.18,0,1
2193,2RLO2_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-20_22-57-16.BMP,0,1,1,0.42,0,1
2194,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY9_2020-11-27_17-55-23.BMP,0,1,1,0.49,0,1
2195,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-27_17-55-23.BMP,0,1,0,0.16,0,1
2196,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-27_17-55-23.BMP,0,1,0,0.47,0,1
2197,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-27_07-14-26.BMP,0,1,0,0.52,0,1
2198,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-11-27_17-55-23.BMP,0,1,0,0.15,0,1
2199,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-27_07-14-26.BMP,0,1,0,0.37,0,1
2200,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-11-27_17-55-23.BMP,0,1,1,0.59,0,1
2201,2RLO4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-27_07-14-26.BMP,0,1,0,0.44,0,1
2202,2RLO6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-07_14-01-10.BMP,0,1,0,0.47,0,1
2203,2RLO6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-07_14-01-10.BMP,0,1,0,0.42,0,1
2204,2RLO6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-07_14-01-10.BMP,0,1,0,0.32,0,1
2205,2RLO6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-07_14-01-10.BMP,0,1,0,0.21,0,1
2206,2RLO6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-07_14-01-10.BMP,0,1,0,0.13,0,1
2207,2RLO6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-07_14-01-10.BMP,0,1,0,0.33,0,1
2208,2RLO8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-14_22-43-00.BMP,0,1,1,0.53,0,1
2209,2RLO8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-14_22-43-00.BMP,0,1,1,0.27,0,1
2210,2RLO8_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-14_22-43-00.BMP,0,1,1,0.45,0,1
2211,2RLO8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-14_22-43-00.BMP,0,1,0,0.37,0,1
2212,2RLO8_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-14_22-43-00.BMP,0,1,0,0.24,0,1
2213,2RLOE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-19_03-16-06.BMP,0,1,1,0.51,0,1
2214,2RLOE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_03-16-06.BMP,0,1,1,0.28,0,1
2215,2RLOE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-19_03-16-06.BMP,0,1,0,0.2,0,1
2216,2RLOE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_03-16-06.BMP,0,1,0,0.53,0,1
2217,2RLOE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-19_03-16-06.BMP,0,1,0,0.54,0,1
2220,2RLOG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-22_12-44-22.BMP,0,1,1,0.32,0,1
2221,2RLOG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-22_12-44-22.BMP,0,1,0,0.32,0,1
