,file name,label,vanti,train \ test
12659,1A1B2_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-17_16-06-49.BMP,0,0,0
12660,1A1B2_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-17_16-06-49.BMP,0,0,0
12661,1A1B2_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-17_16-06-49.BMP,0,0,0
12662,1A1B2_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-17_16-06-49.BMP,0,0,0
12663,1A1B2_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-17_16-06-49.BMP,0,0,0
12664,1A1B4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-23_12-08-08.BMP,0,0,0
12665,1A1BA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY13_2020-12-23_22-05-12.BMP,0,0,0
12666,1A1BA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-21_02-47-45.BMP,0,0,0
12667,1A1BA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY17_2020-12-23_22-05-12.BMP,0,0,0
12668,1A1BA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_02-47-45.BMP,0,1,0
12669,1A1BI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-24_07-58-33.BMP,0,0,1
12670,1A1R6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-18_16-50-09.BMP,0,0,0
12671,1A1R6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-18_16-50-09.BMP,0,0,0
12672,1A1RM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-21_23-34-13.BMP,0,0,0
12673,1A1RM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-21_23-34-13.BMP,0,0,1
12674,1A1RM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-21_23-34-13.BMP,0,0,0
12675,1A1RO_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-27_16-47-05.BMP,0,0,0
12676,1A1RO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-27_16-47-05.BMP,0,0,1
12677,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,0
12678,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,0
12679,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,1
12680,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,0
12681,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,0
12682,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,1
12683,1A1RQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_03-29-28.BMP,0,0,1
12684,1A1RS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_23-30-42.BMP,0,0,0
12685,1A1RS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-22_23-30-42.BMP,0,0,0
12686,1A1RS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_23-30-42.BMP,0,0,0
12687,1A18Y_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-22_05-25-17.BMP,0,0,1
12688,1A18Y_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-22_05-25-17.BMP,0,0,0
12689,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-18_09-30-14.BMP,0,0,1
12690,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX6DY6SDX7SDY20_2020-11-19_07-40-41.BMP,0,0,0
12691,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-18_09-30-14.BMP,0,0,0
12692,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX14DY6SDX7SDY20_2020-11-19_07-40-41.BMP,0,0,1
12693,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX10DY3SDX7SDY20_2020-11-19_07-40-41.BMP,0,0,0
12694,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX3DY9SDX7SDY15_2020-11-19_16-32-51.BMP,0,0,0
12695,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P019_DX10DY9SDX7SDY16_2020-11-19_09-16-07.BMP,0,0,0
12696,1A192_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
12697,1A192_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
12698,1A192_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
12699,1A192_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-21_16-14-01.BMP,0,0,0
12700,1A194_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-18_03-08-58.BMP,0,0,0
12701,1A194_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-18_03-08-58.BMP,0,0,0
12702,1A194_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-18_03-08-58.BMP,0,0,0
12703,1A194_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-18_03-08-58.BMP,0,0,0
12704,1AHSK_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-12_01-58-31.BMP,0,0,0
12705,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,0
12706,1AHSO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-23_00-39-07.BMP,0,0,0
12707,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-23_00-01-52.BMP,0,0,1
12708,1AHSW_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-22_16-57-59.BMP,0,0,1
12709,1AHSW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-22_16-57-59.BMP,0,0,1
12710,1AHSW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-22_16-57-59.BMP,0,0,0
12711,1AHSW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-22_16-57-59.BMP,0,0,0
12712,1AHSW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-22_16-57-59.BMP,0,0,0
12713,1AHT4_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-17_18-17-40.BMP,0,0,0
12714,1AHTA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-29_05-18-15.BMP,0,0,0
12715,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-06_03-07-55.BMP,0,0,0
12716,1AHTM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-10_04-35-57.BMP,0,0,0
12717,1AHTS_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-28_01-24-20.BMP,0,0,0
12718,1AHTU_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-01_15-14-54.BMP,0,0,0
12719,1P2N0_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-02_02-43-59.BMP,0,0,1
12720,1P2N0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-02_02-43-59.BMP,0,0,0
12721,1P2N0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-02_02-43-59.BMP,0,0,0
12722,1P2N0_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-02_02-43-59.BMP,0,0,0
12723,1P2NG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-18_12-46-07.BMP,0,0,1
12724,1P2NG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-18_12-46-07.BMP,0,0,0
12725,1P2NG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-11-18_12-46-07.BMP,0,0,0
12726,1P2V4_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-23_10-13-46.BMP,0,0,0
12727,1P2Z2_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-05_04-56-51.BMP,0,0,0
12728,1P3A2_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-02_17-17-59.BMP,0,0,1
12729,1P3A6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-07_12-30-12.BMP,0,0,0
12730,1P3A6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-07_12-30-12.BMP,0,0,0
12731,1P3A6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-07_12-30-12.BMP,0,0,1
12732,1P3AI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-30_13-51-41.BMP,0,0,0
12733,1P3B2_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-01_00-53-56.BMP,0,0,0
12734,1P3B8_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-18_19-03-51.BMP,0,0,1
12735,1P3BS_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-25_06-34-43.BMP,0,0,0
12736,1P3BS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-25_06-34-43.BMP,0,0,1
12737,1P3BS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-25_06-34-43.BMP,0,0,1
12738,1P3BS_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-25_06-34-43.BMP,0,0,1
12739,1P3BU_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-22_06-15-11.BMP,0,0,1
12740,1P3CI_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-06_11-56-24.BMP,0,0,0
12741,1P3CU_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-22_02-05-47.BMP,0,0,0
12742,1P32M_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-30_16-54-37.BMP,0,0,0
12743,1P33O_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-19_22-54-23.BMP,0,0,0
12744,1P33O_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-19_22-54-23.BMP,0,0,0
12745,1P38M_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-29_08-25-23.BMP,0,0,0
12746,1P346_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-13_10-27-33.BMP,0,0,0
12747,1P348_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-20_05-40-00.BMP,0,0,0
12748,1P376_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-03_16-50-05.BMP,0,0,1
12749,1PIIM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-19_08-07-26.BMP,0,0,0
12750,1PIIM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-19_08-07-26.BMP,0,0,0
12751,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-16_12-41-33.BMP,0,0,0
12752,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-16_12-41-33.BMP,0,0,1
12753,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-16_12-41-33.BMP,0,0,0
12754,1PILA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-10_07-23-57.BMP,0,0,0
12755,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX17DY5SDX5SDY25_2020-11-07_08-51-33.BMP,0,0,0
12756,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX9DY2SDX5SDY27_2020-11-07_08-51-33.BMP,0,0,0
12757,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX11DY2SDX5SDY27_2020-11-07_08-51-33.BMP,0,0,0
12758,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY29_2020-11-06_23-06-48.BMP,0,0,0
12759,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX13DY3SDX5SDY25_2020-11-07_08-51-33.BMP,0,0,0
12760,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-02_04-33-58.BMP,0,0,0
12761,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-02_04-33-58.BMP,0,0,1
12762,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-02_04-33-58.BMP,0,0,0
12763,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-02_04-33-58.BMP,0,0,0
12764,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-02_04-33-58.BMP,0,0,0
12765,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY33_2020-11-02_04-33-58.BMP,0,0,0
12766,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY33_2020-11-02_04-33-58.BMP,0,0,0
12767,5X6VI_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY31_2020-11-02_04-33-58.BMP,0,0,1
12768,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-12-07_05-32-09.BMP,0,0,0
12769,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-07_05-32-09.BMP,0,0,0
12770,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-07_05-32-09.BMP,0,0,1
12771,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-07_05-32-09.BMP,0,0,0
12772,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-12-07_05-32-09.BMP,0,0,0
12773,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY33_2020-12-07_05-32-09.BMP,0,0,0
12774,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY33_2020-12-07_05-32-09.BMP,0,0,1
12775,5X6VM_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY31_2020-12-07_05-32-09.BMP,0,0,0
12776,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY29_2020-12-08_04-24-06.BMP,0,0,0
12777,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-07_07-13-38.BMP,0,0,0
12778,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY29_2020-12-08_04-24-06.BMP,0,0,1
12779,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY31_2020-12-08_04-24-06.BMP,0,0,0
12780,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY31_2020-12-08_04-24-06.BMP,0,0,0
12781,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY31_2020-12-07_07-13-38.BMP,0,0,0
12782,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-27_16-57-16.BMP,0,0,1
12783,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-27_16-57-16.BMP,0,0,1
12784,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-12-27_16-57-16.BMP,0,0,0
12785,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY33_2020-12-27_16-57-16.BMP,0,0,0
12786,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY33_2020-12-27_16-57-16.BMP,0,0,0
12787,5X6W4_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY31_2020-12-27_16-57-16.BMP,0,0,1
12788,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-23_17-02-35.BMP,0,0,0
12789,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-23_17-02-35.BMP,0,0,0
12790,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-12-23_17-02-35.BMP,0,0,0
12791,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY33_2020-12-23_17-02-35.BMP,0,0,1
12792,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY33_2020-12-23_17-02-35.BMP,0,0,1
12793,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY31_2020-12-23_17-02-35.BMP,0,0,0
12794,5X6WI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-02_22-51-14.BMP,0,0,1
12795,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-03_01-11-20.BMP,0,0,0
12796,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-03_01-11-20.BMP,0,0,0
12797,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-03_01-11-20.BMP,0,0,0
12798,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY33_2020-11-03_01-11-20.BMP,0,0,1
12799,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY31_2020-11-03_01-11-20.BMP,0,0,0
12800,6GJ3M_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY17_2020-11-24_02-51-57.BMP,0,0,0
12801,8XJ6U_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_08-17-37.BMP,0,0,0
12802,8XJ6U_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_08-17-37.BMP,0,0,0
12803,8XJ6U_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_08-17-37.BMP,0,0,0
12804,8XJ6Y_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_04-27-17.BMP,0,0,0
12805,8XJ6Y_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_04-27-17.BMP,0,0,1
12806,8XJ6Y_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_04-27-17.BMP,0,0,1
12807,8XJ6Y_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_04-27-17.BMP,0,0,0
12808,8XJ6Y_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-24_04-27-17.BMP,0,0,0
12809,8XJ6Y_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_04-27-17.BMP,0,0,0
12810,8XJ7A_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-03_10-34-10.BMP,0,0,0
12811,8XJ7A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-03_10-34-10.BMP,0,0,0
12812,8XJ7A_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-03_10-34-10.BMP,0,0,1
12813,8XJ7A_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-03_10-34-10.BMP,0,0,0
12814,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX12DY14SDX5SDY30_2020-11-16_03-22-50.BMP,0,0,1
12815,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX5DY11SDX5SDY30_2020-11-16_03-22-50.BMP,0,0,0
12816,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY9SDX5SDY30_2020-11-16_03-22-50.BMP,0,0,0
12817,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX8DY8SDX5SDY30_2020-11-16_03-22-50.BMP,0,0,1
12818,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-15_11-53-12.BMP,0,0,1
12819,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY5SDX5SDY30_2020-11-16_03-22-50.BMP,0,0,0
12820,8XJ7K_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY5SDX5SDY30_2020-11-16_03-22-50.BMP,0,0,1
12821,8XJ7M_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-18_16-19-53.BMP,0,0,0
12822,8XJ7M_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-18_16-19-53.BMP,0,0,1
12823,8XJ7M_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-18_16-19-53.BMP,0,0,0
12824,8XJ7M_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-18_16-19-53.BMP,0,0,1
12825,8XJ7M_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-18_16-19-53.BMP,0,0,0
12826,8XJ7M_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-18_16-19-53.BMP,0,0,1
12827,8XJ9A_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-04_04-05-51.BMP,0,0,0
12828,8XJ9A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-04_04-05-51.BMP,0,0,0
12829,8XJ9A_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-04_04-05-51.BMP,0,0,0
12830,8XJ9A_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-04_04-05-51.BMP,0,0,1
12831,8XJ9K_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_12-44-25.BMP,0,0,1
12832,8XJ9K_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_12-44-25.BMP,0,0,1
12833,8XJ9K_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_12-44-25.BMP,0,0,1
12834,8XJ9K_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_12-44-25.BMP,0,0,1
12835,8XJ9K_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_12-44-25.BMP,0,0,0
12836,8XJ72_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-29_17-02-45.BMP,0,0,0
12837,8XJ72_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-29_17-02-45.BMP,0,0,0
12838,8XJ72_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-29_17-02-45.BMP,0,0,1
12839,8XJ72_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-29_17-02-45.BMP,0,0,0
12840,8XJ72_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-29_17-02-45.BMP,0,0,1
12841,8XJAK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-12-06_01-44-27.BMP,0,0,0
12842,8XJAK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-12-06_01-44-27.BMP,0,0,0
12843,8XJAK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-06_01-44-27.BMP,0,0,0
12844,8XJAK_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-06_01-44-27.BMP,0,0,0
