,file name,label,vanti
592,S708I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-20_22-52-00.BMP,1,1
593,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-12_07-45-56.BMP,1,1
594,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-17_20-55-41.BMP,1,1
595,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-48-39.BMP,1,1
596,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_07-34-21.BMP,1,1
597,7QI8I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-25_16-18-28.BMP,1,1
598,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-16_07-48-16.BMP,1,1
599,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-07_04-00-06.BMP,1,1
600,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_04-31-37.BMP,1,1
601,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-01-45.BMP,1,1
602,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2019-12-29_01-50-21.BMP,1,1
603,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-18_08-18-19.BMP,1,1
604,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-13_04-11-50.BMP,1,1
605,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX10DY4SDX14SDY22_2020-10-28_00-53-46.BMP,1,1
606,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-02-06_05-18-06.BMP,1,1
607,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-14_03-41-31.BMP,1,1
608,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-01_01-36-18.BMP,1,1
609,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-22_05-24-10.BMP,1,1
610,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-01_07-37-13.BMP,1,1
611,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_04-31-37.BMP,1,1
612,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_06-19-21.BMP,1,1
613,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-30_20-48-36.BMP,1,1
614,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-16_19-11-50.BMP,1,1
615,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-28_09-05-59.BMP,1,1
616,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-18_15-40-06.BMP,1,1
617,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-41-57.BMP,1,1
618,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_22-42-27.BMP,1,1
619,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-06_10-02-10.BMP,1,1
620,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-31_12-49-44.BMP,1,1
621,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-06-24_20-48-33.BMP,1,1
622,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_05-57-27.BMP,1,1
623,N606E_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-08_15-17-38.BMP,1,1
624,7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-26_09-14-21.BMP,1,1
625,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY16_2020-08-25_11-00-14.BMP,1,1
626,7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-15_16-24-55.BMP,1,1
627,6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-02_23-27-51.BMP,1,1
628,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-06-24_20-48-33.BMP,1,1
629,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-18_15-52-18.BMP,1,1
630,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_22-54-39.BMP,1,1
631,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_19-18-10.BMP,1,1
632,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_12-31-14.BMP,1,1
633,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-16_19-11-50.BMP,1,1
634,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-08_10-03-21.BMP,1,1
635,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-28_19-57-03.BMP,1,1
636,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-31_21-27-43.BMP,1,1
637,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-30_20-48-36.BMP,1,1
638,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-20_22-16-03.BMP,1,1
639,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-22_00-51-51.BMP,1,1
640,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_05-58-57.BMP,1,1
641,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-14_14-13-23.BMP,1,1
642,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-07_01-48-39.BMP,1,1
643,S700O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-30_03-27-42.BMP,1,1
644,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-10-17_22-27-31.BMP,1,1
645,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-07_04-00-06.BMP,1,1
646,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-19_05-03-22.BMP,1,1
647,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-18_08-18-19.BMP,1,1
648,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY16_2020-09-20_14-03-38.BMP,1,1
649,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-13_15-47-59.BMP,1,1
650,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_03-16-14.BMP,1,1
651,Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-15-16.BMP,1,1
652,W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-14_23-26-47.BMP,1,1
653,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_11-40-42.BMP,1,1
654,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-12-05_15-02-20.BMP,1,1
655,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_05-32-04.BMP,1,1
656,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY16_2020-08-25_11-00-14.BMP,1,1
657,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-28_09-05-59.BMP,1,1
658,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-08_10-03-21.BMP,1,1
659,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_05-54-38.BMP,1,1
660,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-06_17-28-39.BMP,1,1
661,9A0TC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_05-32-30.BMP,1,1
662,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-25_11-00-14.BMP,1,1
663,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-25_02-18-35.BMP,1,1
664,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_18-49-09.BMP,1,1
665,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-16_19-11-50.BMP,1,1
666,Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_00-42-42.BMP,1,1
667,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_23-38-33.BMP,1,1
668,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-31_21-27-43.BMP,1,1
669,6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-05_21-26-43.BMP,1,1
670,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-29_01-54-16.BMP,1,1
671,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-24_01-39-29.BMP,1,1
672,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-25_10-15-03.BMP,1,1
673,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-13_02-25-35.BMP,1,1
674,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-09_22-54-39.BMP,1,1
675,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_23-54-34.BMP,1,1
676,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_05-22-17.BMP,1,1
677,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-04_11-07-35.BMP,1,1
678,T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY4SDX8SDY15_2020-06-18_17-28-42.BMP,1,1
679,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-19_05-03-22.BMP,1,1
680,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-29_00-04-09.BMP,1,1
681,W30DU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-01_21-07-13.BMP,1,1
682,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_00-19-15.BMP,1,1
683,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-08_10-03-21.BMP,1,1
684,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-08_12-31-14.BMP,1,1
685,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-20_07-52-47.BMP,1,1
686,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-29_00-04-09.BMP,1,1
687,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-18_08-18-19.BMP,1,1
688,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_21-18-05.BMP,1,1
689,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-03_05-41-17.BMP,1,1
690,7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-03_08-22-34.BMP,1,1
691,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-06_14-14-20.BMP,1,1
692,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-08-27_01-54-47.BMP,1,1
693,1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_15-29-29.BMP,1,1
694,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-04_19-25-06.BMP,1,1
695,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-25_07-10-30.BMP,1,1
696,9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-02_16-26-26.BMP,1,1
697,2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_17-17-42.BMP,1,1
698,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-06_15-36-35.BMP,1,1
699,4P0QY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-23_11-58-38.BMP,1,1
700,Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_05-45-39.BMP,1,1
701,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_09-57-12.BMP,1,1
702,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-06_17-51-10.BMP,1,1
703,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-16_07-48-16.BMP,1,1
704,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-13_21-12-50.BMP,1,1
705,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-30_20-48-36.BMP,1,1
706,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-06-24_20-48-33.BMP,1,1
707,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_22-25-29.BMP,1,1
708,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-27_23-15-20.BMP,1,1
709,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-07_01-48-39.BMP,1,1
710,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-06_04-51-17.BMP,1,1
711,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY9SDX7SDY16_2020-11-06_13-11-27.BMP,1,1
712,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-22_00-51-51.BMP,1,1
713,S700U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-26_20-36-11.BMP,1,1
714,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-10_23-09-27.BMP,1,1
715,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_18-05-33.BMP,1,1
716,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-09-27_02-34-41.BMP,1,1
717,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-47-54.BMP,1,1
718,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-10_23-09-27.BMP,1,1
719,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-19_11-15-47.BMP,1,1
720,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-27_14-13-26.BMP,1,1
721,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-08_06-19-21.BMP,1,1
722,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-28_04-10-28.BMP,1,1
723,9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-18_00-33-27.BMP,1,1
724,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_12-21-50.BMP,1,1
725,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-15_08-18-10.BMP,1,1
726,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-14_15-27-30.BMP,1,1
727,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-01_07-38-11.BMP,1,1
728,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_22-42-27.BMP,1,1
729,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-28_04-10-28.BMP,1,1
730,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-03_17-43-28.BMP,1,1
731,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_12-07-37.BMP,1,1
732,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-23_05-09-44.BMP,1,1
733,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-24_23-45-46.BMP,1,1
734,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY17_2020-11-06_13-11-27.BMP,1,1
735,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-05_00-45-05.BMP,1,1
736,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-01_07-37-13.BMP,1,1
737,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-13_20-40-35.BMP,1,1
738,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_14-36-35.BMP,1,1
739,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-25_10-15-03.BMP,1,1
740,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-30_21-11-29.BMP,1,1
741,Y50YM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_12-28-14.BMP,1,1
742,4P0PY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_05-36-25.BMP,1,1
743,9A0S8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-17_10-17-06.BMP,1,1
744,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-07_04-00-06.BMP,1,1
745,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-12-01_09-05-20.BMP,1,1
746,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-06_09-57-12.BMP,1,1
747,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-19_11-15-47.BMP,1,1
748,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-22_22-38-21.BMP,1,1
749,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-19_04-56-49.BMP,1,1
750,7N0N0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-07_21-54-15.BMP,1,1
751,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-13_04-11-50.BMP,1,1
752,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-09-24_17-05-40.BMP,1,1
753,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-05_23-10-13.BMP,1,1
754,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-04_18-08-24.BMP,1,1
755,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-23_05-09-44.BMP,1,1
756,Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-19_05-18-50.BMP,1,1
757,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-21_18-49-09.BMP,1,1
758,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-06_05-03-32.BMP,1,1
759,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-06_12-14-00.BMP,1,1
760,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-19_19-34-01.BMP,1,1
761,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-28_04-10-28.BMP,1,1
762,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_13-42-36.BMP,1,1
763,9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_23-21-50.BMP,1,1
764,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_05-22-17.BMP,1,1
765,9A0V2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-20_20-56-02.BMP,1,1
766,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-14_15-27-30.BMP,1,1
767,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_02-36-53.BMP,1,1
768,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-24_07-58-07.BMP,1,1
769,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-15_08-18-10.BMP,1,1
770,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-08_10-03-21.BMP,1,1
771,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-17_15-32-15.BMP,1,1
772,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-05_23-10-13.BMP,1,1
773,6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-11_12-23-35.BMP,1,1
774,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-23_18-05-33.BMP,1,1
775,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-19_11-15-47.BMP,1,1
776,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_03-16-14.BMP,1,1
777,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-15_03-04-47.BMP,1,1
778,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-17_03-30-57.BMP,1,1
779,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-27_14-13-26.BMP,1,1
780,7N0M6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-03-04_20-52-05.BMP,1,1
781,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-17_03-30-57.BMP,1,1
782,Y50QY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-10_17-49-30.BMP,1,1
783,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-03_05-41-17.BMP,1,1
784,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-10-10_00-12-13.BMP,1,1
785,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-17_15-32-15.BMP,1,1
786,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-10-17_22-27-31.BMP,1,1
787,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-05-06_07-20-54.BMP,1,1
788,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-04_20-14-41.BMP,1,1
