,file name,label,vanti,train \ test,score,vanti label,vanti with pr
15172,3JOZG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX9DY3SDX6SDY25_2020-11-27_00-51-40.BMP,1,1,0,0.42,0,1
15173,I6UU4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-28_15-11-36.BMP,1,1,0,0.62,0,1
15174,2RKMW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-16_21-01-30.BMP,1,1,1,0.81,0,1
15175,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY16_2020-12-24_09-20-06.BMP,1,1,0,0.71,0,1
15176,V928M_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-05_04-18-20.BMP,1,1,1,0.66,0,1
15177,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-26_20-06-22.BMP,1,1,1,0.86,0,1
15178,S512A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-07_11-50-17.BMP,1,1,0,0.74,0,1
15179,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY16_2020-12-24_09-20-06.BMP,1,1,0,0.52,0,1
15180,I6UYW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-28_02-36-41.BMP,1,1,0,0.45,0,1
15181,I6UVU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_16-35-42.BMP,1,1,0,0.54,0,1
15182,1P3A4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-28_00-30-16.BMP,1,1,0,0.64,0,1
15183,M3RDM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-07_03-37-17.BMP,1,1,1,0.63,0,1
15184,S5118_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-03_00-41-02.BMP,1,1,0,0.75,0,1
15185,2RLQ2_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-20_21-51-33.BMP,1,1,0,0.88,0,1
15186,3JOSK_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX8DY13SDX6SDY25_2020-11-30_18-16-15.BMP,1,1,0,0.85,0,1
15187,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX10DY9SDX5SDY25_2020-11-07_08-51-33.BMP,1,1,1,0.85,0,1
15188,2RLPY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-29_19-43-40.BMP,1,1,1,0.79,0,1
15189,S512A_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-07_11-50-17.BMP,1,1,0,0.42,0,1
15190,S515S_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-27_16-47-05.BMP,1,1,0,0.72,0,1
15191,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-21_17-20-40.BMP,1,1,0,0.49,0,1
15192,S519I_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY14SDX7SDY17_2020-12-01_07-31-24.BMP,1,1,0,0.75,0,1
15193,I6UXM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-12-10_10-08-50.BMP,1,1,0,0.64,0,1
15194,I6V3Q_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-29_15-00-34.BMP,1,1,0,0.61,0,1
15195,1AHTG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY16_2020-12-06_11-08-08.BMP,1,1,1,0.78,0,1
15196,3JOUK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX6SDY25_2020-12-06_23-52-35.BMP,1,1,0,0.86,0,1
15197,2RLL0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-12_03-13-05.BMP,1,1,0,0.63,0,1
15198,I6UPQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-15_02-33-46.BMP,1,1,0,0.75,0,1
15199,I6UX4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-27_16-18-28.BMP,1,1,1,0.91,0,1
15200,1A1RO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-27_16-47-05.BMP,1,1,0,0.8,0,1
15201,I6V34_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-04_02-55-03.BMP,1,1,0,0.83,0,1
15202,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-11_09-52-30.BMP,1,1,0,0.58,0,1
15203,S511Y_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-17_13-33-57.BMP,1,1,0,0.58,0,1
15204,I6UY4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-07_14-17-54.BMP,1,1,1,0.49,0,1
15205,2RLO0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-19_15-15-54.BMP,1,1,0,0.74,0,1
15206,X7HTY_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-18_17-36-28.BMP,1,1,0,0.63,0,1
15207,A70WY_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-07_17-38-27.BMP,1,1,1,0.54,0,1
15208,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P022_DX13DY3SDX5SDY26_2020-11-06_07-36-09.BMP,1,1,0,0.56,0,1
15209,S510O_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_06-54-41.BMP,1,1,1,0.93,0,1
15210,S5HTY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY17_2020-12-18_19-22-59.BMP,1,1,1,0.66,0,1
15211,I6V34_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-04_02-55-03.BMP,1,1,0,0.63,0,1
15212,3AIWY_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-09_05-14-21.BMP,1,1,0,0.77,0,1
15213,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY16_2020-12-20_00-18-48.BMP,1,1,0,0.5,0,1
15214,1A1BI_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-24_07-58-33.BMP,1,1,0,0.46,0,1
15215,3JOTK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX9DY3SDX6SDY25_2020-11-24_11-48-59.BMP,1,1,0,0.76,0,1
15216,I6U96_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-12-10_08-38-49.BMP,1,1,1,0.5,0,1
15217,1P39K_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-28_13-15-06.BMP,1,1,0,0.68,0,1
15218,6GJ16_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-17_04-48-32.BMP,1,1,0,0.72,0,1
15219,S5HPE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-08_07-02-04.BMP,1,1,0,0.84,0,1
15220,S515S_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-27_16-47-05.BMP,1,1,0,0.68,0,1
15221,W4062_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-23_09-02-56.BMP,1,1,1,0.49,0,1
15222,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY9SDX5SDY30_2020-11-27_01-20-37.BMP,1,1,0,0.79,0,1
15223,2RLRI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-12-15_15-12-10.BMP,1,1,1,0.43,0,1
15224,I6UZS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-07_13-54-11.BMP,1,1,0,0.59,0,1
15225,2RL7A_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_17-45-45.BMP,1,1,0,0.73,0,1
15226,V9260_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-02_11-07-53.BMP,1,1,1,0.72,0,1
15227,I6UYW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-28_02-36-41.BMP,1,1,0,0.53,0,1
15228,1A1PY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-19_22-41-56.BMP,1,1,1,0.88,0,1
15229,2RLTY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-22_11-07-01.BMP,1,1,0,0.43,0,1
15230,I6UYK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-05_08-44-06.BMP,1,1,0,0.7,0,1
15231,5X6WQ_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX10DY15SDX5SDY33_2020-11-03_01-11-20.BMP,1,1,0,0.73,0,1
15232,Q8QMA_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-16_19-03-08.BMP,1,1,0,0.64,0,1
15233,2RKOA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-10_04-51-26.BMP,1,1,0,0.46,0,1
15234,1A1R0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY17_2020-12-29_07-49-28.BMP,1,1,1,0.87,0,1
15235,1PIIU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY17_2020-12-16_23-00-00.BMP,1,1,1,0.94,0,1
15236,I6V2C_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-13_00-43-18.BMP,1,1,0,0.77,0,1
15237,J7VQQ_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX7SDY17_2020-12-17_15-02-59.BMP,1,1,1,0.91,0,1
15238,6GJ7K_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-16_22-55-05.BMP,1,1,0,0.51,0,1
15239,5X6W6_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX7DY14SDX5SDY32_2020-12-23_17-02-35.BMP,1,1,1,0.89,0,1
15240,2RLNW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-25_07-32-30.BMP,1,1,0,0.56,0,1
15241,L5LS4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-16_21-37-13.BMP,1,1,0,0.53,0,1
15242,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-18_15-21-30.BMP,1,1,0,0.4,0,1
15243,M3RHK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-13_17-19-47.BMP,1,1,1,0.53,0,1
15244,3AIX6_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-05_17-57-15.BMP,1,1,1,0.5,0,1
15245,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY31_2020-11-05_13-33-58.BMP,1,1,0,0.92,0,1
15246,V929W_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY16_2020-11-24_04-54-02.BMP,1,1,0,0.5,0,1
15247,I6V4I_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-30_19-32-02.BMP,1,1,0,0.82,0,1
15248,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-11_14-12-03.BMP,1,1,0,0.85,0,1
15249,S50ZU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-22_07-39-13.BMP,1,1,0,0.81,0,1
15250,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-19_10-03-10.BMP,1,1,1,0.68,0,1
15251,S511Y_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY9SDX7SDY20_2020-12-17_15-22-31.BMP,1,1,0,0.74,0,1
15252,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-21_16-14-01.BMP,1,1,0,0.89,0,1
15253,3JOTY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY11SDX6SDY25_2020-12-08_01-40-14.BMP,1,1,0,0.48,0,1
15254,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P016_DX6DY6SDX7SDY16_2020-12-11_14-12-03.BMP,1,1,0,0.46,0,1
15255,1A1R6_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-18_16-50-09.BMP,1,1,0,0.47,0,1
15256,U8LKO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-09_07-06-24.BMP,1,1,1,0.57,0,1
15257,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX14DY6SDX7SDY18_2020-11-19_09-16-07.BMP,1,1,1,0.55,0,1
15258,3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-08_03-21-58.BMP,1,1,1,0.51,0,1
15259,1A1Q0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-12_18-02-22.BMP,1,1,1,0.72,0,1
15260,I6UWE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-14_02-47-32.BMP,1,1,0,0.61,0,1
15261,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX5DY6SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,1,0.44,0,1
15262,S511Q_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_04-30-40.BMP,1,1,0,0.49,0,1
15263,M3RF0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-01_19-00-28.BMP,1,1,0,0.75,0,1
15264,I6UYI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-08_18-22-07.BMP,1,1,0,0.65,0,1
15265,I6UXI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-27_09-34-04.BMP,1,1,0,0.9,0,1
15266,U8M34_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-24_03-08-10.BMP,1,1,0,0.7,0,1
15267,S51HQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-22_06-54-41.BMP,1,1,0,0.55,0,1
15268,I6UUC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-24_09-55-25.BMP,1,1,1,0.87,0,1
15269,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-19_15-44-54.BMP,1,1,0,0.86,0,1
15270,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-11_14-12-03.BMP,1,1,0,0.58,0,1
15271,5X6VW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY29_2020-12-07_10-44-43.BMP,1,1,0,0.4,0,1
15272,I6V04_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-09_11-33-00.BMP,1,1,0,0.7,0,1
15273,U8LKO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-09_07-06-24.BMP,1,1,1,0.48,0,1
15274,I6UZ8_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_09-45-49.BMP,1,1,1,0.42,0,1
15275,2RLWE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-14_08-15-17.BMP,1,1,0,0.45,0,1
15276,U8LOM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-07_19-31-36.BMP,1,1,0,0.79,0,1
15277,1A1R6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-18_16-50-09.BMP,1,1,0,0.64,0,1
15278,2RKZC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-10_21-30-41.BMP,1,1,0,0.53,0,1
15279,2RKMW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-17_09-15-03.BMP,1,1,0,0.5,0,1
15280,S510Q_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-01_21-15-16.BMP,1,1,1,0.74,0,1
15281,I6UWW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-16_15-48-24.BMP,1,1,0,0.91,0,1
15282,6GJ2S_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-29_03-25-31.BMP,1,1,0,0.51,0,1
15283,3JOP8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX14DY6SDX6SDY24_2020-12-01_20-24-54.BMP,1,1,0,0.55,0,1
15284,I6UUC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-24_09-55-25.BMP,1,1,0,0.47,0,1
15285,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY16_2020-12-20_00-18-48.BMP,1,1,0,0.69,0,1
15286,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX3DY9SDX7SDY18_2020-11-19_09-16-07.BMP,1,1,0,0.48,0,1
15287,J305G_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-14_11-17-28.BMP,1,1,0,0.47,0,1
15288,I6V42_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-16_05-54-27.BMP,1,1,0,0.6,0,1
15289,I6V06_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-10_11-04-21.BMP,1,1,1,0.57,0,1
15290,1AHTS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-28_01-24-20.BMP,1,1,1,0.5,0,1
15291,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY29_2020-11-05_05-21-05.BMP,1,1,0,0.94,0,1
15292,8XJ9K_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-24_12-44-25.BMP,1,1,1,0.85,0,1
15293,1A194_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-18_03-08-58.BMP,1,1,1,0.49,0,1
15294,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX7SDY18_2020-11-19_09-16-07.BMP,1,1,0,0.46,0,1
15295,I6UYI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-08_18-22-07.BMP,1,1,1,0.63,0,1
15296,S513O_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-29_04-03-30.BMP,1,1,0,0.61,0,1
15297,V929Q_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-21_03-43-13.BMP,1,1,0,0.43,0,1
15298,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX9DY6SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,0,0.8,0,1
15299,3JOSU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX3DY9SDX6SDY25_2020-12-01_05-16-30.BMP,1,1,0,0.9,0,1
15300,2RLH4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY8_2020-11-02_17-18-11.BMP,1,1,1,0.49,0,1
15301,1P2YO_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-23_00-57-49.BMP,1,1,0,0.93,0,1
15302,2RLPG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-08_05-49-03.BMP,1,1,0,0.45,0,1
15303,2RLRI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-12-15_15-12-10.BMP,1,1,0,0.41,0,1
15304,1P3AI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-30_13-51-41.BMP,1,1,0,0.86,0,1
15305,1A1QM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-21_16-14-01.BMP,1,1,0,0.43,0,1
15306,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P019_DX17DY5SDX5SDY26_2020-11-06_07-36-09.BMP,1,1,0,0.45,0,1
15307,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-28_06-42-14.BMP,1,1,1,0.54,0,1
15308,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX14DY6SDX7SDY17_2020-11-18_13-23-35.BMP,1,1,1,0.71,0,1
15309,2RLTY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-22_11-07-01.BMP,1,1,0,0.72,0,1
15310,2RKHW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-01_07-34-08.BMP,1,1,0,0.53,0,1
15311,V9HKC_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY17_2020-12-04_00-16-06.BMP,1,1,0,0.6,0,1
15312,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY9SDX7SDY18_2020-11-19_09-16-07.BMP,1,1,1,0.78,0,1
15313,S511Y_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY20_2020-12-17_15-22-31.BMP,1,1,0,0.73,0,1
15314,S5116_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY17_2020-11-28_07-29-13.BMP,1,1,0,0.52,0,1
15315,1A190_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX14DY11SDX7SDY18_2020-11-19_09-16-07.BMP,1,1,0,0.75,0,1
15316,3JOTK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX6DY6SDX6SDY24_2020-11-24_15-24-58.BMP,1,1,0,0.75,0,1
15317,2RLOY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-27_06-24-57.BMP,1,1,0,0.88,0,1
15318,8XJCS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_20-02-17.BMP,1,1,0,0.44,0,1
15319,S5HPM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-01_15-13-51.BMP,1,1,1,0.43,0,1
15320,V9260_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-02_11-07-53.BMP,1,1,0,0.46,0,1
15321,L5M1M_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-30_00-10-35.BMP,1,1,0,0.76,0,1
15322,8XJH2_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-04_05-06-05.BMP,1,0,1,0.22,2,1
15323,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX10DY15SDX5SDY31_2020-11-05_05-21-05.BMP,1,0,1,0.27,1,1
15324,1A1B4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-23_12-08-08.BMP,1,0,0,0.34,1,1
15328,2RLOW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-19_14-11-11.BMP,1,1,0,0.72,0,1
15329,I6UVG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-16_23-31-02.BMP,1,1,0,0.82,0,1
15330,S519A_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX6DY6SDX7SDY16_2020-11-19_07-27-09.BMP,1,0,0,0.53,1,1
15332,I6V2Y_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-18_10-09-28.BMP,1,1,0,0.62,0,1
15334,I6UVO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-12-10_10-40-06.BMP,1,1,0,0.79,0,1
15335,2RLMI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-13_02-26-28.BMP,1,1,1,0.77,0,1
15336,2RLG4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-13_22-58-10.BMP,1,1,0,0.44,0,1
15338,6GIPM_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-20_01-12-14.BMP,1,0,0,0.49,1,1
15339,6S3TA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-03_02-11-19.BMP,1,0,1,0.19,2,1
15340,2RLVC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY9_2020-12-04_08-42-57.BMP,1,1,0,0.85,0,1
15342,2RLQ6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-08_02-32-43.BMP,1,1,1,0.77,0,1
15343,2RLLC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-08_13-41-37.BMP,1,1,0,0.87,0,1
15344,S513O_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY14_2020-12-29_04-03-30.BMP,1,0,0,0.6,2,1
15345,S512A_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-07_11-50-17.BMP,1,0,0,0.4,2,1
15350,I6UZU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-15_13-04-26.BMP,1,1,0,0.52,0,1
