,file name,label,vanti,train \ test,score
545,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,1,0.76
546,1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-01_22-03-03.BMP,0,0,0,0.69
547,9A0VM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-17_18-06-38.BMP,0,0,0,0.81
548,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.68
549,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.55
550,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.68
551,9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,0,0.94
552,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,0,0.84
553,Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.79
554,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,0,0.77
555,4P0RY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-01_05-35-14.BMP,0,0,1,0.81
556,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,0,0.47
557,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-11_02-30-09.BMP,0,0,0,0.88
558,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.80
559,9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,1,0.64
560,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-05_00-45-05.BMP,0,0,0,0.50
561,F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY15_2020-12-19_13-12-56.BMP,0,0,0,0.65
562,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,1,0.67
563,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX7DY7SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,1,0.51
564,W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-15_16-23-26.BMP,0,0,0,0.44
565,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_14-46-29.BMP,0,0,0,0.94
566,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_08-37-48.BMP,0,0,0,0.44
567,7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-06_14-11-39.BMP,0,0,0,0.75
568,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-03_17-43-28.BMP,0,0,0,0.90
569,7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,0,0.49
570,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-06-04_07-34-21.BMP,0,0,1,0.61
571,7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,1,0.58
572,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.93
573,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-08_19-47-50.BMP,0,0,0,0.51
574,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,0,0.85
575,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-09-01_07-56-15.BMP,0,0,0,0.84
576,9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-21_05-11-58.BMP,0,0,0,0.60
577,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-30_06-53-48.BMP,0,0,0,0.88
578,N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-05_11-17-16.BMP,0,0,0,0.65
579,S7004_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-07_02-41-43.BMP,0,0,0,0.79
580,Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-18_22-30-44.BMP,0,0,0,0.69
581,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.46
582,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.63
583,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-25_02-18-35.BMP,0,0,0,0.83
584,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,1,0.43
585,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.40
586,T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-29_00-03-03.BMP,0,0,0,0.72
587,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,1,0.48
588,S708I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-20_22-52-00.BMP,0,0,0,0.54
589,T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-11-15.BMP,0,0,0,0.43
590,Y50YK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-24_05-55-09.BMP,0,0,1,0.51
591,Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-05_09-30-58.BMP,0,0,0,0.41
592,S708I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-20_22-52-00.BMP,0,0,0,0.90
593,4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.54
594,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-17_20-55-41.BMP,0,0,0,0.81
595,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-48-39.BMP,0,0,0,0.68
596,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_07-34-21.BMP,0,0,0,0.92
597,7QI8I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-25_16-18-28.BMP,0,0,0,0.87
598,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-16_07-48-16.BMP,0,0,0,0.46
599,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.49
600,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,1,0.68
601,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-01-45.BMP,0,0,0,0.61
602,5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2019-12-29_01-50-21.BMP,0,0,0,0.50
603,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.77
604,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-13_04-11-50.BMP,0,0,0,0.52
605,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX10DY4SDX14SDY22_2020-10-28_00-53-46.BMP,0,0,0,0.76
606,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-02-06_05-18-06.BMP,0,0,0,0.59
607,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-14_03-41-31.BMP,0,0,1,0.44
608,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-01_01-36-18.BMP,0,0,1,0.54
609,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-22_05-24-10.BMP,0,0,0,0.43
610,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-01_07-37-13.BMP,0,0,0,0.49
611,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,0,0.82
612,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,1,0.85
613,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.90
614,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,1,0.75
615,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,0,0.91
616,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.40
617,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-41-57.BMP,0,0,0,0.79
618,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_22-42-27.BMP,0,0,1,0.61
619,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-06_10-02-10.BMP,0,0,0,0.82
620,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,1,0.58
621,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.53
622,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,1,0.72
623,N606E_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-08_15-17-38.BMP,0,0,0,0.61
624,7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-26_09-14-21.BMP,0,0,0,0.49
625,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,0,0.82
626,7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-15_16-24-55.BMP,0,0,1,0.75
627,6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-02_23-27-51.BMP,0,0,0,0.75
628,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,1,0.94
629,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-18_15-52-18.BMP,0,0,0,0.56
630,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_22-54-39.BMP,0,0,0,0.64
631,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_19-18-10.BMP,0,0,0,0.51
632,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.78
633,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,1,0.85
634,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-08_10-03-21.BMP,0,0,1,0.80
635,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.87
636,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.55
637,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.52
638,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,1,0.87
639,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-22_00-51-51.BMP,0,0,0,0.59
640,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_05-58-57.BMP,0,0,0,0.57
641,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,1,0.52
642,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-07_01-48-39.BMP,0,0,1,0.58
643,S700O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-30_03-27-42.BMP,0,0,1,0.47
644,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.75
645,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.55
646,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.41
647,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.53
648,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY16_2020-09-20_14-03-38.BMP,0,0,0,0.89
649,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-13_15-47-59.BMP,0,0,1,0.92
650,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_03-16-14.BMP,0,0,0,0.87
651,Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-15-16.BMP,0,0,1,0.47
652,W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-14_23-26-47.BMP,0,0,0,0.77
653,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_11-40-42.BMP,0,0,0,0.67
654,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.80
655,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_05-32-04.BMP,0,0,0,0.69
656,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,1,0.90
657,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,1,0.80
658,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.77
659,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_05-54-38.BMP,0,0,0,0.52
660,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-06_17-28-39.BMP,0,0,0,0.51
661,9A0TC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_05-32-30.BMP,0,0,1,0.82
662,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,0,0.72
663,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-25_02-18-35.BMP,0,0,0,0.50
664,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,1,0.52
665,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,0,0.83
666,Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_00-42-42.BMP,0,0,0,0.63
667,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_23-38-33.BMP,0,0,0,0.44
668,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.77
669,6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-05_21-26-43.BMP,0,0,0,0.68
670,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-29_01-54-16.BMP,0,0,0,0.56
671,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-24_01-39-29.BMP,0,0,0,0.87
672,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.91
673,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-13_02-25-35.BMP,0,0,1,0.77
674,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-09_22-54-39.BMP,0,0,0,0.84
675,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_23-54-34.BMP,0,0,0,0.73
676,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,1,0.56
677,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-04_11-07-35.BMP,0,0,0,0.84
678,T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY4SDX8SDY15_2020-06-18_17-28-42.BMP,0,0,0,0.79
679,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-19_05-03-22.BMP,0,0,0,0.65
680,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.73
681,W30DU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-01_21-07-13.BMP,0,0,0,0.49
682,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,0,0.77
683,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.42
684,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.44
685,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-20_07-52-47.BMP,0,0,0,0.81
686,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.56
687,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.62
688,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_21-18-05.BMP,0,0,1,0.70
689,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,0,0.94
690,7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-03_08-22-34.BMP,0,0,1,0.89
691,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,0,0.72
692,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,0,0.74
693,1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_15-29-29.BMP,0,0,0,0.65
694,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-04_19-25-06.BMP,0,0,1,0.76
695,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-25_07-10-30.BMP,0,0,0,0.73
696,9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-02_16-26-26.BMP,0,0,0,0.75
697,2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_17-17-42.BMP,0,0,0,0.94
698,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-06_15-36-35.BMP,0,0,0,0.57
699,4P0QY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-23_11-58-38.BMP,0,0,1,0.56
700,Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_05-45-39.BMP,0,0,0,0.62
701,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.84
702,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-06_17-51-10.BMP,0,0,0,0.44
703,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-16_07-48-16.BMP,0,0,0,0.59
704,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,1,0.43
705,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.94
706,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.42
707,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_22-25-29.BMP,0,0,0,0.89
708,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-27_23-15-20.BMP,0,0,1,0.89
709,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-07_01-48-39.BMP,0,0,0,0.87
710,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-06_04-51-17.BMP,0,0,0,0.70
711,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY9SDX7SDY16_2020-11-06_13-11-27.BMP,0,0,1,0.83
712,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-22_00-51-51.BMP,0,0,0,0.85
713,S700U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-26_20-36-11.BMP,0,0,0,0.71
714,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.84
715,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,1,0.93
716,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.68
717,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-47-54.BMP,0,0,0,0.85
718,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,1,0.90
719,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.64
720,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-27_14-13-26.BMP,0,0,0,0.40
721,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,0,0.49
722,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,1,0.88
723,9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-18_00-33-27.BMP,0,0,1,0.66
724,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_12-21-50.BMP,0,0,0,0.78
725,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-15_08-18-10.BMP,0,0,0,0.74
