,file name,label,vanti,train \ test,score,vanti label,vanti with context data
2992,L5KZO_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-26_05-58-23.BMP,1,1,0,0.68,2,1
2993,L5L1I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-08_06-42-54.BMP,1,1,1,0.64,2,1
2994,L5L1K_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-14_04-09-34.BMP,1,1,1,0.8,2,1
2995,L5L20_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-16_14-23-34.BMP,1,1,1,0.66,2,1
2996,L5L9I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-11-10_03-47-33.BMP,1,1,0,0.51,2,1
2997,L5LB4_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-03_19-39-10.BMP,1,1,1,0.7,2,1
2998,L5LQ0_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-18_00-45-12.BMP,1,1,1,0.4,2,1
2999,L5LQ0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-18_00-45-12.BMP,1,1,0,0.54,2,1
3000,L5LTY_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-04_21-36-57.BMP,1,1,0,0.9,2,1
3001,L5LTY_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-04_21-36-57.BMP,1,1,0,0.87,2,1
3002,L5LXK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-11-18_04-46-00.BMP,1,1,0,0.93,2,1
3003,L5LYA_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-08_21-29-27.BMP,1,1,0,0.48,2,1
3004,M3R2M_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-09-08_10-33-42.BMP,1,1,0,0.59,2,1
3005,M3R3I_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-09-15_17-04-48.BMP,1,1,1,0.67,2,1
3006,M3R4A_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-09-07_12-00-26.BMP,1,1,0,0.78,2,1
3007,M3R6I_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY8_2020-08-30_10-28-23.BMP,1,1,0,0.53,2,1
3008,M3RB2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX9DY15SDX10SDY24_2020-09-14_23-26-42.BMP,1,1,0,0.51,2,1
3009,M3RB2_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-09-14_23-26-42.BMP,1,1,1,0.49,2,1
3010,M3REG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-11-30_10-30-01.BMP,1,1,0,0.7,2,1
3011,M3RE4_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-12-18_19-11-57.BMP,1,1,0,0.88,2,1
3012,M3REG_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-11-30_10-30-01.BMP,1,1,0,0.6,2,1
3013,M3REM_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-12-16_00-05-56.BMP,1,1,1,0.64,2,1
3014,M3REO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-12-14_09-04-14.BMP,1,1,0,0.58,2,1
3015,M3REO_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-12-14_09-04-14.BMP,1,1,0,0.49,2,1
3016,M3REO_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX9DY15SDX10SDY24_2020-12-14_09-04-14.BMP,1,1,1,0.81,2,1
3017,M3RES_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-12-20_19-37-53.BMP,1,1,0,0.44,2,1
3018,M3RES_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX9DY15SDX10SDY23_2020-12-20_23-56-37.BMP,1,1,0,0.78,2,1
3019,M3RES_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY21_2020-12-20_23-56-37.BMP,1,1,0,0.9,2,1
3020,M3RES_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY43_2020-12-20_23-56-37.BMP,1,1,0,0.49,2,1
3021,M3RES_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY21_2020-12-20_23-56-37.BMP,1,1,0,0.93,2,1
3022,M3RF2_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-12-12_18-21-50.BMP,1,1,0,0.7,2,1
3023,M3RFK_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-12-21_04-30-51.BMP,1,1,0,0.64,2,1
3024,M3RGG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-12-13_09-05-49.BMP,1,1,1,0.82,2,1
3025,M3RGS_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY22_2020-12-13_09-29-23.BMP,1,1,1,0.63,2,1
3026,M3RGS_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY21_2020-12-13_16-24-18.BMP,1,1,0,0.44,2,1
3027,M3RI4_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-12-16_23-37-04.BMP,1,1,0,0.85,2,1
3028,S510Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-08_16-52-46.BMP,1,1,0,0.43,2,1
3029,S514E_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-06_09-30-15.BMP,1,1,1,0.6,2,1
3030,S515C_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-21_13-54-50.BMP,1,1,0,0.75,2,1
3031,S519A_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-15_01-42-30.BMP,1,1,1,0.49,2,1
3032,S5HOW_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-20_16-29-35.BMP,1,1,0,0.69,2,1
3033,U1HL4_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX4SDY9_2020-12-06_02-49-35.BMP,1,1,1,0.41,2,1
3034,U1HL4_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX11DY8SDX8SDY22_2020-12-06_02-49-35.BMP,1,1,0,0.42,2,1
3035,U1HL4_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX14DY3SDX2SDY44_2020-12-06_02-49-35.BMP,1,1,0,0.66,2,1
3036,U1HLA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY42_2020-12-15_08-49-25.BMP,1,1,1,0.64,2,1
3037,U1HLA_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-12-15_07-35-10.BMP,1,1,1,0.47,2,1
3038,U1HL6_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX12SDY43_2020-12-08_19-40-36.BMP,1,1,0,0.68,2,1
3039,U4HME_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-08_09-19-20.BMP,1,1,1,0.44,2,1
3040,U1HLC_SCAP_VE_MEAS_FIB_{MEASURE1}_P006_DX6DY5SDX8SDY21_2020-12-17_09-44-55.BMP,1,1,0,0.76,2,1
3041,U4HU8_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY37_2020-12-17_21-26-58.BMP,1,1,0,0.77,2,1
3042,U8JLO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-27_11-04-27.BMP,1,1,0,0.93,2,1
3043,U8JKM_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-27_09-36-25.BMP,1,1,0,0.82,2,1
3044,U8JPY_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-27_11-19-37.BMP,1,1,1,0.47,2,1
3045,U8JLO_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-11-27_12-35-39.BMP,1,1,0,0.74,2,1
3046,U8KWA_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-17_12-36-10.BMP,1,1,0,0.46,2,1
3047,U8KYC_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY13_2020-10-27_23-56-45.BMP,1,1,0,0.94,2,1
3048,U8KYC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-10-27_23-56-45.BMP,1,1,0,0.79,2,1
3049,U8L28_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-25_12-14-44.BMP,1,1,0,0.5,2,1
3050,U8L2U_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-10_09-21-31.BMP,1,1,1,0.61,2,1
3051,U8L5O_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-08-25_10-56-22.BMP,1,1,1,0.61,2,1
3052,U8L82_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-03_07-26-35.BMP,1,1,1,0.66,2,1
3053,U8L8W_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-09-26_04-12-03.BMP,1,1,0,0.68,2,1
3054,U8L8W_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-26_04-12-03.BMP,1,1,0,0.93,2,1
3055,U8L9Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-04_16-49-15.BMP,1,1,0,0.65,2,1
3056,U8LCC_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-27_03-17-08.BMP,1,1,1,0.7,2,1
3057,U8LDS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-08-27_00-38-08.BMP,1,1,1,0.71,2,1
3058,U8LEC_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY13_2020-09-24_18-00-47.BMP,1,1,0,0.56,2,1
3059,U8LEC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-09-24_18-00-47.BMP,1,1,1,0.53,2,1
3060,U8LEC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-24_12-12-08.BMP,1,1,0,0.85,2,1
3061,U8LEC_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-09-24_18-00-47.BMP,1,1,0,0.8,2,1
3062,U8LF4_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-07_19-38-50.BMP,1,1,0,0.77,2,1
3063,U8LHS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-16_17-30-35.BMP,1,1,1,0.58,2,1
3064,U8LJM_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-12_10-51-29.BMP,1,1,1,0.82,2,1
3065,U8LJU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-14_21-00-40.BMP,1,1,0,0.44,2,1
3066,U8LK6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-06_03-59-18.BMP,1,1,0,0.86,2,1
3067,U8LK8_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-07_08-44-40.BMP,1,1,0,0.48,2,1
3068,U8LKG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-13_18-27-47.BMP,1,1,0,0.49,2,1
3069,U8LKQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-22_16-09-24.BMP,1,1,0,0.46,2,1
3070,U8LM6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-08-27_00-57-56.BMP,1,1,0,0.63,2,1
3071,U8LME_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-05_04-39-00.BMP,1,1,0,0.89,2,1
3072,U8LQY_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-19_15-20-25.BMP,1,1,0,0.88,2,1
3073,V911E_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-26_13-55-15.BMP,1,1,0,0.72,2,1
3074,V912C_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-02_08-27-48.BMP,1,1,0,0.83,2,1
3075,V9194_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-16_18-54-43.BMP,1,1,0,0.84,2,1
3076,V9194_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-16_18-54-43.BMP,1,1,0,0.94,2,1
3077,V91KS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-02_17-26-21.BMP,1,1,0,0.42,2,1
3078,V91LI_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-31_13-03-55.BMP,1,1,0,0.42,2,1
3079,V91LI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-31_13-03-55.BMP,1,1,0,0.82,2,1
3080,V91N8_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-06_16-39-17.BMP,1,1,0,0.64,2,1
3081,V91NU_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-11_21-49-15.BMP,1,1,0,0.56,2,1
3082,V91O0_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-11_21-53-50.BMP,1,1,0,0.82,2,1
3083,V91O2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-28_18-07-23.BMP,1,1,1,0.65,2,1
3084,V91O4_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-05_02-41-12.BMP,1,1,0,0.78,2,1
3085,V91OE_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-15_12-21-47.BMP,1,1,0,0.74,2,1
3086,V91OS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-26_22-28-49.BMP,1,1,0,0.87,2,1
3087,V91OS_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-09-26_22-28-49.BMP,1,1,0,0.53,2,1
3088,V91Q6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-09-21_21-33-43.BMP,1,1,0,0.7,2,1
3089,V91QK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-15_02-35-51.BMP,1,1,1,0.48,2,1
3090,V91QO_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-15_18-15-59.BMP,1,1,0,0.74,2,1
3091,V91R8_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-16_16-55-12.BMP,1,1,0,0.83,2,1
3092,V91RC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-16_22-55-29.BMP,1,1,0,0.43,2,1
3093,V91RG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-06_07-33-17.BMP,1,1,0,0.56,2,1
3094,V91RK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-05_06-52-52.BMP,1,1,1,0.87,2,1
3095,V91RK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-05_06-52-52.BMP,1,1,0,0.51,2,1
3096,V91RK_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-05_06-52-52.BMP,1,1,0,0.69,2,1
3097,V91SI_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-16_22-56-16.BMP,1,1,0,0.49,2,1
3098,V91TG_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-17_00-09-06.BMP,1,1,1,0.6,2,1
3099,V91TG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-17_00-09-06.BMP,1,1,0,0.66,2,1
3100,V91TM_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-05_14-25-15.BMP,1,1,0,0.71,2,1
3101,V91TK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-01_18-00-32.BMP,1,1,0,0.88,2,1
3102,V91U0_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-28_00-02-39.BMP,1,1,0,0.61,2,1
3103,V91U0_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX7SDY14_2020-10-28_02-00-28.BMP,1,1,1,0.48,2,1
3104,V91UO_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-20_13-39-40.BMP,1,1,0,0.63,2,1
3105,V91UQ_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-15_04-42-50.BMP,1,1,1,0.69,2,1
3106,V91VG_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-12_19-45-25.BMP,1,1,0,0.56,2,1
3107,V91VS_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-19_12-40-49.BMP,1,1,0,0.92,2,1
3108,V91VS_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-19_12-40-49.BMP,1,1,0,0.76,2,1
3109,V91VS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-19_12-40-49.BMP,1,1,1,0.68,2,1
3110,V91WE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-21_23-06-04.BMP,1,1,1,0.77,2,1
3111,V91WW_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-09-13_13-15-32.BMP,1,1,0,0.81,2,1
3112,V91X6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-02_00-43-47.BMP,1,1,0,0.86,2,1
3113,V91Y6_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-22_00-22-02.BMP,1,1,0,0.67,2,1
3114,V91Y6_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-22_00-22-02.BMP,1,1,0,0.7,2,1
3115,V91YC_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-07_22-27-32.BMP,1,1,0,0.48,2,1
3116,V91YE_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-01_17-38-43.BMP,1,1,0,0.51,2,1
3117,V91YS_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-05_01-39-32.BMP,1,1,0,0.92,2,1
3118,V91YU_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-12_10-06-04.BMP,1,1,1,0.41,2,1
3119,V91ZG_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-20_22-35-13.BMP,1,1,0,0.43,2,1
3120,V91ZG_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-20_22-35-13.BMP,1,1,0,0.49,2,1
3121,V91ZK_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-11_22-16-16.BMP,1,1,0,0.94,2,1
3122,V91ZK_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-11_22-16-16.BMP,1,1,0,0.43,2,1
3123,V920I_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-08_16-40-27.BMP,1,1,0,0.43,2,1
3124,V920I_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY13_2020-12-09_01-03-43.BMP,1,1,1,0.84,2,1
3125,V920Q_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-21_10-08-12.BMP,1,1,1,0.4,2,1
3126,V920I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-12-09_01-03-43.BMP,1,1,0,0.41,2,1
3127,V920W_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-14_23-51-14.BMP,1,1,0,0.57,2,1
3128,V9210_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-28_00-35-06.BMP,1,1,0,0.61,2,1
3129,V921E_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-12-08_17-41-59.BMP,1,1,1,0.85,2,1
3130,V921K_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-10-07_22-13-40.BMP,1,1,1,0.74,2,1
3131,V9220_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-21_17-42-52.BMP,1,1,0,0.83,2,1
3132,V9228_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-01_05-41-15.BMP,1,1,0,0.74,2,1
3133,V922G_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-02_02-36-21.BMP,1,1,0,0.66,2,1
3134,V922M_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY13_2020-11-19_23-05-21.BMP,1,1,0,0.81,2,1
3135,V922O_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-10_00-43-19.BMP,1,1,1,0.93,2,1
3136,V9234_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-26_08-37-03.BMP,1,1,0,0.77,2,1
3137,V9234_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-26_08-37-03.BMP,1,1,1,0.81,2,1
3138,V923K_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-14_18-19-22.BMP,1,1,0,0.68,2,1
3139,V923K_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-14_18-19-22.BMP,1,1,0,0.45,2,1
3140,V923O_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-08_13-24-54.BMP,1,1,0,0.84,2,1
3141,V9246_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-22_00-51-52.BMP,1,1,1,0.7,2,1
3142,V9240_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-08_13-50-08.BMP,1,1,1,0.52,2,1
3143,V924U_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-01_01-32-13.BMP,1,1,1,0.57,2,1
3144,V925C_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-11-26_01-31-08.BMP,1,1,1,0.86,2,1
3145,V925C_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-26_01-31-08.BMP,1,1,0,0.79,2,1
3146,V925Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-11-21_14-21-15.BMP,1,1,0,0.5,2,1
3147,V925Y_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-21_14-21-15.BMP,1,1,1,0.76,2,1
3148,V926A_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-11-19_05-58-22.BMP,1,1,0,0.9,2,1
3149,V9266_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-20_22-35-13.BMP,1,1,1,0.72,2,1
3150,V926I_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-11-30_15-33-21.BMP,1,1,0,0.81,2,1
3151,V926U_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-11_15-38-52.BMP,1,1,0,0.86,2,1
3152,V926U_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-12-11_15-38-52.BMP,1,1,1,0.41,2,1
3153,V926U_SCAP_VE_MEAS_FIB_{MEASURE1}_P005_DX12DY10SDX9SDY13_2020-12-12_13-24-13.BMP,1,1,0,0.54,2,1
3154,V92A2_SCAP_VE_MEAS_FIB_{MEASURE1}_P002_DX4DY11SDX9SDY14_2020-12-11_09-23-06.BMP,1,1,0,0.72,2,1
3155,V92A2_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-12-11_09-23-06.BMP,1,1,0,0.8,2,1
3156,V92I8_SCAP_VE_MEAS_FIB_{MEASURE1}_P001_DX9DY9SDX9SDY14_2020-10-21_10-22-01.BMP,1,1,1,0.83,2,1
3157,V92I8_SCAP_VE_MEAS_FIB_{MEASURE1}_P003_DX12DY10SDX9SDY14_2020-10-21_10-22-01.BMP,1,1,1,0.82,2,1
3158,V92I8_SCAP_VE_MEAS_FIB_{MEASURE1}_P004_DX14DY3SDX9SDY14_2020-10-21_10-22-01.BMP,1,1,0,0.62,2,1
