file name,label,vanti,train \ test,score,vanti with context data
Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,1,0.76,0
1W1BG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-01_22-03-03.BMP,0,0,0,0.69,0
9A0VM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-17_18-06-38.BMP,0,0,0,0.81,0
Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.68,0
N606A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.55,0
Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.68,0
9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,0,0.94,0
4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,0,0.84,0
Y50YY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-18_13-11-27.BMP,0,0,0,0.79,0
Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,0,0.77,0
4P0RY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-01_05-35-14.BMP,0,0,1,0.81,0
T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,0,0.47,0
4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-11_02-30-09.BMP,0,0,0,0.88,0
4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.80,0
9UHIY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-04_20-18-30.BMP,0,0,1,0.64,0
7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-05_00-45-05.BMP,0,0,0,0.50,0
F70KQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY15_2020-12-19_13-12-56.BMP,0,0,0,0.65,0
Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,1,0.67,0
9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX7DY7SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,1,0.51,0
W30DW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-15_16-23-26.BMP,0,0,0,0.44,0
Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-08_14-46-29.BMP,0,0,0,0.94,0
Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_08-37-48.BMP,0,0,0,0.44,0
7EIGM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-06_14-11-39.BMP,0,0,0,0.75,0
W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-03_17-43-28.BMP,0,0,0,0.90,0
7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,0,0.49,0
S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-06-04_07-34-21.BMP,0,0,1,0.61,0
7QI8K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-13_17-51-27.BMP,0,0,1,0.58,0
Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.93,0
Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-08_19-47-50.BMP,0,0,0,0.51,0
4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,0,0.85,0
S7012_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-09-01_07-56-15.BMP,0,0,0,0.84,0
9A0SK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-21_05-11-58.BMP,0,0,0,0.60,0
S700K_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-30_06-53-48.BMP,0,0,0,0.88,0
N9HKG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-05_11-17-16.BMP,0,0,0,0.65,0
S7004_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-07_02-41-43.BMP,0,0,0,0.79,0
Y50ZG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-18_22-30-44.BMP,0,0,0,0.69,0
4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.46,0
Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.63,0
Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-25_02-18-35.BMP,0,0,0,0.83,0
9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,1,0.43,0
7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.40,0
T10GG_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-29_00-03-03.BMP,0,0,0,0.72,0
9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY17_2020-09-20_14-03-38.BMP,0,0,1,0.48,0
S708I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-20_22-52-00.BMP,0,0,0,0.54,0
T10HM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-11-15.BMP,0,0,0,0.43,0
Y50YK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-24_05-55-09.BMP,0,0,1,0.51,0
Y50XS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-05_09-30-58.BMP,0,0,0,0.41,0
S708I_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-20_22-52-00.BMP,0,0,0,0.90,0
4P0SM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-12_07-45-56.BMP,0,0,0,0.54,0
Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-17_20-55-41.BMP,0,0,0,0.81,0
2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-48-39.BMP,0,0,0,0.68,0
S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_07-34-21.BMP,0,0,0,0.92,0
7QI8I_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-25_16-18-28.BMP,0,0,0,0.87,0
T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-16_07-48-16.BMP,0,0,0,0.46,0
Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.49,0
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,1,0.68,0
Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-07_01-01-45.BMP,0,0,0,0.61,0
5D0I6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2019-12-29_01-50-21.BMP,0,0,0,0.50,0
4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.77,0
Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-13_04-11-50.BMP,0,0,0,0.52,0
1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX10DY4SDX14SDY22_2020-10-28_00-53-46.BMP,0,0,0,0.76,0
7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-02-06_05-18-06.BMP,0,0,0,0.59,0
Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-14_03-41-31.BMP,0,0,1,0.44,0
7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-01_01-36-18.BMP,0,0,1,0.54,0
4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-22_05-24-10.BMP,0,0,0,0.43,0
7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-01_07-37-13.BMP,0,0,0,0.49,0
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,0,0.82,0
Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,1,0.85,0
9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.90,0
1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,1,0.75,0
1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,0,0.91,0
Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.40,0
4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-41-57.BMP,0,0,0,0.79,0
Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_22-42-27.BMP,0,0,1,0.61,0
Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-06_10-02-10.BMP,0,0,0,0.82,0
Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,1,0.58,0
Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.53,0
Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,1,0.72,0
N606E_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-08_15-17-38.BMP,0,0,0,0.61,0
7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-26_09-14-21.BMP,0,0,0,0.49,0
Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,0,0.82,0
7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-15_16-24-55.BMP,0,0,1,0.75,0
6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-02_23-27-51.BMP,0,0,0,0.75,0
Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,1,0.94,0
9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-18_15-52-18.BMP,0,0,0,0.56,0
Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_22-54-39.BMP,0,0,0,0.64,0
T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_19-18-10.BMP,0,0,0,0.51,0
7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.78,0
1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,1,0.85,0
Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-08_10-03-21.BMP,0,0,1,0.80,0
7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.87,0
7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.55,0
9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.52,0
Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,1,0.87,0
Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-22_00-51-51.BMP,0,0,0,0.59,0
Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_05-58-57.BMP,0,0,0,0.57,0
7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,1,0.52,0
2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-07_01-48-39.BMP,0,0,1,0.58,0
S700O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-30_03-27-42.BMP,0,0,1,0.47,0
Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.75,0
Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.55,0
7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.41,0
4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.53,0
9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY16_2020-09-20_14-03-38.BMP,0,0,0,0.89,0
Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-13_15-47-59.BMP,0,0,1,0.92,0
4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_03-16-14.BMP,0,0,0,0.87,0
Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-15-16.BMP,0,0,1,0.47,0
W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-14_23-26-47.BMP,0,0,0,0.77,0
Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_11-40-42.BMP,0,0,0,0.67,0
Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.80,0
9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_05-32-04.BMP,0,0,0,0.69,0
Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,1,0.90,0
1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,1,0.80,0
Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.77,0
S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_05-54-38.BMP,0,0,0,0.52,0
Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-06_17-28-39.BMP,0,0,0,0.51,0
9A0TC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_05-32-30.BMP,0,0,1,0.82,0
Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,0,0.72,0
Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-25_02-18-35.BMP,0,0,0,0.50,0
4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,1,0.52,0
1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,0,0.83,0
Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_00-42-42.BMP,0,0,0,0.63,0
9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_23-38-33.BMP,0,0,0,0.44,0
7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.77,0
6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-05_21-26-43.BMP,0,0,0,0.68,0
5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-29_01-54-16.BMP,0,0,0,0.56,0
6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-24_01-39-29.BMP,0,0,0,0.87,0
Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.91,0
1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-13_02-25-35.BMP,0,0,1,0.77,0
Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-09_22-54-39.BMP,0,0,0,0.84,0
7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_23-54-34.BMP,0,0,0,0.73,0
T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,1,0.56,0
4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-04_11-07-35.BMP,0,0,0,0.84,0
T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY4SDX8SDY15_2020-06-18_17-28-42.BMP,0,0,0,0.79,0
7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-19_05-03-22.BMP,0,0,0,0.65,0
Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.73,0
W30DU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-01_21-07-13.BMP,0,0,0,0.49,0
Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,0,0.77,0
Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.42,0
7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.44,0
2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-20_07-52-47.BMP,0,0,0,0.81,0
Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.56,0
4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.62,0
Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_21-18-05.BMP,0,0,1,0.70,0
Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,0,0.94,0
7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-03_08-22-34.BMP,0,0,1,0.89,0
4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,0,0.72,0
Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,0,0.74,0
1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_15-29-29.BMP,0,0,0,0.65,0
7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-04_19-25-06.BMP,0,0,1,0.76,0
G106U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-25_07-10-30.BMP,0,0,0,0.73,0
9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-02_16-26-26.BMP,0,0,0,0.75,0
2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_17-17-42.BMP,0,0,0,0.94,0
Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-06_15-36-35.BMP,0,0,0,0.57,0
4P0QY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-23_11-58-38.BMP,0,0,1,0.56,0
Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_05-45-39.BMP,0,0,0,0.62,0
4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.84,0
7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-06_17-51-10.BMP,0,0,0,0.44,0
T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-16_07-48-16.BMP,0,0,0,0.59,0
Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,1,0.43,0
9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.94,0
Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.42,0
7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_22-25-29.BMP,0,0,0,0.89,0
7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-27_23-15-20.BMP,0,0,1,0.89,0
2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-07_01-48-39.BMP,0,0,0,0.87,0
Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-06_04-51-17.BMP,0,0,0,0.70,0
4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY9SDX7SDY16_2020-11-06_13-11-27.BMP,0,0,1,0.83,0
Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-22_00-51-51.BMP,0,0,0,0.85,0
S700U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-26_20-36-11.BMP,0,0,0,0.71,0
Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.84,0
Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,1,0.93,0
Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.68,0
4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-47-54.BMP,0,0,0,0.85,0
Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,1,0.90,0
Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.64,0
Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-27_14-13-26.BMP,0,0,0,0.40,0
Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,0,0.49,0
S701O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,1,0.88,0
9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-18_00-33-27.BMP,0,0,1,0.66,0
Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_12-21-50.BMP,0,0,0,0.78,0
Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-15_08-18-10.BMP,0,0,0,0.74,0
