file name,label,vanti,train \ test,score,vanti with context data
J7V1I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-22_10-35-21.BMP,0,0,0,0.72,0
J7V1I_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-22_10-35-21.BMP,0,0,1,0.42,0
J7V1Y_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-04_19-24-26.BMP,0,0,1,0.78,0
J7V1Y_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-04_19-24-26.BMP,0,0,0,0.78,0
J7V1Y_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-04_19-24-26.BMP,0,0,0,0.60,0
J7V1Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-04_19-24-26.BMP,0,0,0,0.78,0
J7V1Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-04_19-24-26.BMP,0,0,1,0.76,0
J7V1Y_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-04_19-24-26.BMP,0,0,0,0.68,0
J7V3A_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-29_06-22-59.BMP,0,0,0,0.63,0
J7V3A_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-29_06-22-59.BMP,0,0,0,0.49,0
J7V4K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_14-53-13.BMP,0,0,0,0.62,0
J7V4K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_14-53-13.BMP,0,0,1,0.54,0
J7V4K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-09_14-53-13.BMP,0,0,0,0.45,0
J7V4K_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_14-53-13.BMP,0,0,0,0.68,0
J7V4K_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_14-53-13.BMP,0,0,0,0.87,0
J7V4K_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_14-53-13.BMP,0,0,0,0.64,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-27_15-32-10.BMP,0,0,0,0.52,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-24_03-10-58.BMP,0,0,0,0.71,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-27_15-32-10.BMP,0,0,0,0.67,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-24_11-19-33.BMP,0,0,1,0.90,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-24_03-10-58.BMP,0,0,1,0.74,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY28_2020-12-27_15-32-10.BMP,0,0,0,0.71,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-24_11-19-33.BMP,0,0,0,0.45,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-24_03-10-58.BMP,0,0,0,0.77,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-27_15-32-10.BMP,0,0,0,0.94,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-24_11-19-33.BMP,0,0,0,0.92,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-24_03-10-58.BMP,0,0,1,0.92,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-27_15-32-10.BMP,0,0,0,0.82,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-24_03-10-58.BMP,0,0,0,0.53,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-12-27_15-32-10.BMP,0,0,0,0.57,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-24_11-19-33.BMP,0,0,1,0.85,0
J7V4O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-24_03-10-58.BMP,0,0,0,0.45,0
J7V4Q_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_02-23-48.BMP,0,0,1,0.93,0
J7V4Q_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_02-23-48.BMP,0,0,0,0.55,0
J7V4Q_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-09_02-23-48.BMP,0,0,0,0.56,0
J7V4Q_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_02-23-48.BMP,0,0,0,0.72,0
J7V4Q_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_02-23-48.BMP,0,0,0,0.73,0
J7V4Q_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_02-23-48.BMP,0,0,0,0.82,0
J7V4S_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-30_19-15-23.BMP,0,0,0,0.52,0
J7V4S_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-30_19-15-23.BMP,0,0,0,0.75,0
J7V5G_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-29_16-06-07.BMP,0,0,0,0.54,0
J7V5G_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-29_16-06-07.BMP,0,0,1,0.47,0
J7V5G_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-29_16-06-07.BMP,0,0,0,0.71,0
J7V5G_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-29_16-06-07.BMP,0,0,0,0.45,0
J7V5G_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-29_16-06-07.BMP,0,0,1,0.73,0
J7V5G_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-29_16-06-07.BMP,0,0,0,0.92,0
J7V5I_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-22_08-32-03.BMP,0,0,0,0.83,0
J7V5I_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-22_08-32-03.BMP,0,0,1,0.52,0
J7V5I_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-22_08-32-03.BMP,0,0,0,0.93,0
J7V5I_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-22_08-32-03.BMP,0,0,1,0.66,0
J7V5I_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-22_08-32-03.BMP,0,0,1,0.70,0
J7V5I_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-22_08-32-03.BMP,0,0,0,0.89,0
J7V5K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-14_19-46-14.BMP,0,0,0,0.84,0
J7V5K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-14_19-46-14.BMP,0,0,0,0.48,0
J7V06_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-15_06-34-56.BMP,0,0,1,0.70,0
J7V06_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-15_06-34-56.BMP,0,0,1,0.79,0
J7V06_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-15_06-34-56.BMP,0,0,0,0.45,0
J7V06_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-15_06-34-56.BMP,0,0,0,0.67,0
J7V06_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-15_06-34-56.BMP,0,0,1,0.58,0
J7V6C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_04-59-04.BMP,0,0,1,0.60,0
J7V6C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_04-59-04.BMP,0,0,0,0.47,0
J7V6C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-09_04-59-04.BMP,0,0,1,0.64,0
J7V6C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_04-59-04.BMP,0,0,1,0.89,0
J7V6C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_04-59-04.BMP,0,0,0,0.52,0
J7V6C_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-09_04-59-04.BMP,0,0,1,0.45,0
J7V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_14-55-01.BMP,0,0,0,0.90,0
J7V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_14-55-01.BMP,0,0,0,0.53,0
J7V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-09_14-55-01.BMP,0,0,0,0.66,0
J7V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_14-55-01.BMP,0,0,0,0.49,0
J7V6Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_14-55-01.BMP,0,0,0,0.94,0
J7V7O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-22_07-09-27.BMP,0,0,1,0.93,0
J7V7O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-22_07-09-27.BMP,0,0,1,0.48,0
J7V7O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-22_07-09-27.BMP,0,0,1,0.48,0
J7V7O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-22_07-09-27.BMP,0,0,0,0.59,0
J7VOC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_04-26-24.BMP,0,0,0,0.92,0
J7VOC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-04_04-26-24.BMP,0,0,0,0.64,0
J7VOC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-04_04-26-24.BMP,0,0,0,0.82,0
J7VOC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-04_04-26-24.BMP,0,0,0,0.66,0
J7VOC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-04_04-26-24.BMP,0,0,0,0.64,0
J7VOE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_14-00-15.BMP,0,0,1,0.83,0
J7VOE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_14-00-15.BMP,0,0,0,0.48,0
J7VOE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_14-00-15.BMP,0,0,0,0.43,0
J7VOE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_14-00-15.BMP,0,0,1,0.47,0
J7VOE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_14-00-15.BMP,0,0,0,0.50,0
J7VOE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_14-00-15.BMP,0,0,0,0.56,0
J7VOI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_14-25-09.BMP,0,0,1,0.63,0
J7VOI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_14-25-09.BMP,0,0,0,0.51,0
J7VOI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_14-25-09.BMP,0,0,1,0.81,0
J7VOI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_14-25-09.BMP,0,0,0,0.58,0
J7VOI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_14-25-09.BMP,0,0,0,0.89,0
J7VOI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_14-25-09.BMP,0,0,1,0.50,0
J7VOK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_13-59-45.BMP,0,0,0,0.85,0
J7VOK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_13-59-45.BMP,0,0,0,0.94,0
J7VOK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_13-59-45.BMP,0,0,1,0.78,0
J7VOK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_13-59-45.BMP,0,0,0,0.55,0
J7VOK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_13-59-45.BMP,0,0,0,0.78,0
J7VOK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_13-59-45.BMP,0,0,0,0.70,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-15_15-58-50.BMP,0,0,1,0.68,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_15-09-37.BMP,0,0,0,0.66,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-15_15-58-50.BMP,0,0,1,0.92,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-11-15_15-58-50.BMP,0,0,0,0.49,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_15-09-37.BMP,0,0,0,0.85,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-15_15-58-50.BMP,0,0,0,0.68,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_15-09-37.BMP,0,0,0,0.43,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-15_15-58-50.BMP,0,0,1,0.65,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_15-09-37.BMP,0,0,0,0.85,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-15_15-58-50.BMP,0,0,0,0.77,0
J7VOM_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_15-09-37.BMP,0,0,0,0.82,0
J7VOQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-19_21-21-56.BMP,0,0,0,0.68,0
J7VOQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-19_21-21-56.BMP,0,0,1,0.65,0
J7VOQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-19_21-21-56.BMP,0,0,0,0.80,0
J7VOQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-19_21-21-56.BMP,0,0,0,0.44,0
J7VOQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-19_21-21-56.BMP,0,0,1,0.42,0
J7VOQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-19_21-21-56.BMP,0,0,1,0.81,0
J7VOS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-19_23-07-14.BMP,0,0,0,0.81,0
J7VOS_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-19_23-07-14.BMP,0,0,0,0.49,0
J7VOS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-19_23-07-14.BMP,0,0,0,0.43,0
J7VOS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-19_23-07-14.BMP,0,0,1,0.78,0
J7VOS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-19_23-07-14.BMP,0,0,0,0.69,0
J7VOS_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-19_23-07-14.BMP,0,0,0,0.76,0
J7VOU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-14_20-34-03.BMP,0,0,1,0.54,0
J7VOU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-14_20-34-03.BMP,0,0,0,0.47,0
J7VOU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-14_20-34-03.BMP,0,0,0,0.85,0
J7VOU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-14_20-34-03.BMP,0,0,1,0.76,0
J7VOU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-14_20-34-03.BMP,0,0,0,0.61,0
J7VOW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-17_21-06-45.BMP,0,0,1,0.74,0
J7VOY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-14_20-17-20.BMP,0,0,1,0.71,0
Q8QLS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-19_23-14-34.BMP,0,0,0,0.83,0
Q8QLS_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-19_23-14-34.BMP,0,0,0,0.88,0
Q8QLU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-04_23-01-37.BMP,0,0,1,0.44,0
Q8QLU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-04_23-01-37.BMP,0,0,1,0.86,0
Q8QLU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-04_23-01-37.BMP,0,0,0,0.47,0
Q8QLU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-04_23-01-37.BMP,0,0,1,0.72,0
Q8QLU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-04_23-01-37.BMP,0,0,1,0.74,0
Q8QLU_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-04_23-01-37.BMP,0,0,0,0.66,0
Q8QLW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-04_11-02-02.BMP,0,0,1,0.75,0
Q8QLW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-04_11-02-02.BMP,0,0,0,0.70,0
Q8QLW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-04_11-02-02.BMP,0,0,1,0.53,0
Q8QLW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-04_11-02-02.BMP,0,0,0,0.45,0
Q8QLW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-04_11-02-02.BMP,0,0,0,0.74,0
Q8QLW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-04_11-02-02.BMP,0,0,1,0.51,0
Q8QLY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-05_02-08-30.BMP,0,0,0,0.85,0
Q8QLY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-05_02-08-30.BMP,0,0,0,0.56,0
Q8QLY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-05_02-08-30.BMP,0,0,1,0.49,0
Q8QLY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-05_02-08-30.BMP,0,0,1,0.43,0
Q8QLY_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-05_02-08-30.BMP,0,0,0,0.84,0
Q8QM6_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-29_09-21-39.BMP,0,0,0,0.62,0
Q8QM6_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-29_09-21-39.BMP,0,0,0,0.82,0
Q8QM6_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-29_09-21-39.BMP,0,0,0,0.47,0
Q8QM6_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-29_09-21-39.BMP,0,0,0,0.70,0
Q8QM6_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-29_09-21-39.BMP,0,0,0,0.70,0
T3J9E_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-18_20-40-40.BMP,0,0,1,0.67,0
T3J9E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-18_20-40-40.BMP,0,0,0,0.77,0
T3J9E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-18_20-40-40.BMP,0,0,1,0.54,0
T3J9E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-18_20-40-40.BMP,0,0,0,0.62,0
T3J9E_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-18_20-40-40.BMP,0,0,0,0.60,0
T3J9G_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-18_14-30-52.BMP,0,0,0,0.70,0
T3J9G_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-18_14-30-52.BMP,0,0,0,0.82,0
T3J9G_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-18_14-30-52.BMP,0,0,0,0.80,0
T3J9G_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-18_14-30-52.BMP,0,0,0,0.86,0
T3J9G_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-18_14-30-52.BMP,0,0,0,0.90,0
T3J9G_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-18_14-30-52.BMP,0,0,0,0.83,0
T3J9K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-13_12-09-55.BMP,0,0,0,0.60,0
T3J9K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-13_12-09-55.BMP,0,0,0,0.74,0
T3J9K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-13_12-09-55.BMP,0,0,1,0.69,0
T3J9K_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-13_12-09-55.BMP,0,0,0,0.61,0
T3J9K_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-13_12-09-55.BMP,0,0,0,0.73,0
T3J9O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-19_23-15-56.BMP,0,0,0,0.47,0
T3J9O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-19_23-15-56.BMP,0,0,0,0.50,0
T3J9O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-19_23-15-56.BMP,0,0,0,0.75,0
T3J9O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-19_23-15-56.BMP,0,0,0,0.94,0
T3J9O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-19_23-15-56.BMP,0,0,1,0.60,0
T3J9O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-19_23-15-56.BMP,0,0,1,0.90,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-04_19-11-12.BMP,0,0,1,0.90,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-04_15-01-48.BMP,0,0,1,0.83,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-04_19-11-12.BMP,0,0,0,0.44,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-04_15-01-48.BMP,0,0,0,0.92,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-04_19-11-12.BMP,0,0,1,0.43,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-04_15-01-48.BMP,0,0,0,0.90,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-04_19-11-12.BMP,0,0,1,0.48,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-04_15-01-48.BMP,0,0,0,0.87,0
