,file name,label,vanti,train \ test,score,vanti with context data
1541,6U0OG_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-04_20-14-41.BMP,1,1,0,0.77,1
1543,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-08_13-42-36.BMP,1,1,0,0.72,1
1545,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-18_07-32-13.BMP,1,0,0,0.18,1
1546,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-24_01-38-03.BMP,1,1,1,0.43,1
1547,S7004_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-07_02-41-43.BMP,1,0,0,0.54,1
1549,8Y0KW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-24_14-20-53.BMP,1,0,1,0.24,1
1550,4P0RM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-31_17-25-59.BMP,1,1,0,0.68,1
1551,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-27_00-19-44.BMP,1,1,0,0.51,1
1552,Y512I_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY16_2020-10-23_04-14-19.BMP,1,0,0,0.2,1
1555,8Y0KS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-18_19-08-31.BMP,1,0,0,0.37,1
1556,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-06_04-51-17.BMP,1,0,0,0.43,1
1557,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-31_12-49-44.BMP,1,1,0,0.6,1
1558,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY15_2020-09-27_02-34-41.BMP,1,0,1,0.54,1
1559,7N0H0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-30_17-47-42.BMP,1,0,0,0.51,1
1561,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX2SDY12_2020-10-27_20-39-06.BMP,1,0,1,0.3,1
1563,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-22_05-24-10.BMP,1,0,1,0.51,1
1564,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-01_04-38-01.BMP,1,1,0,0.83,1
1566,7N0M8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-03-01_08-36-38.BMP,1,0,1,0.39,1
1567,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-01-28_11-30-05.BMP,1,0,0,0.55,1
1569,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-06_05-03-32.BMP,1,1,0,0.56,1
1572,4P0QQ_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-22_15-38-00.BMP,1,0,0,0.5,1
1573,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-03-29_13-00-50.BMP,1,1,0,0.5,1
1574,S702Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-13_13-14-21.BMP,1,1,0,0.76,1
1575,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-19_19-34-01.BMP,1,0,0,0.55,1
1576,9A0SG_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-15_01-42-25.BMP,1,1,0,0.44,1
1577,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-13_12-07-37.BMP,1,1,0,0.71,1
1578,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-18_07-32-13.BMP,1,0,0,0.5,1
1579,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-06_05-03-32.BMP,1,1,1,0.56,1
1581,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-18_07-32-13.BMP,1,1,0,0.75,1
1582,W1HPM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-07-02_22-21-27.BMP,1,1,0,0.67,1
1583,5D0IM_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-07_01-06-55.BMP,1,0,1,0.45,1
1585,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-18_15-52-18.BMP,1,0,0,0.54,1
1586,Y50Q2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY15_2020-07-02_14-26-01.BMP,1,0,0,0.51,1
1588,N9HK6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY15_2020-03-29_15-32-07.BMP,1,1,0,0.54,1
1590,S702W_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-10_05-12-44.BMP,1,1,1,0.89,1
1592,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-29_01-54-16.BMP,1,1,1,0.52,1
1597,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-24_23-45-46.BMP,1,1,0,0.89,1
1598,7N0M6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-03-04_20-52-05.BMP,1,0,0,0.26,1
1599,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-22_12-12-25.BMP,1,1,0,0.59,1
1600,1W1AU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-08-09_01-01-12.BMP,1,0,0,0.49,1
1602,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_07-34-21.BMP,1,0,0,0.55,1
1604,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P008_DX9DY4SDX8SDY15_2020-10-23_06-54-10.BMP,1,0,0,0.18,1
1605,7N0JI_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-04_19-19-27.BMP,1,0,0,0.59,1
1606,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX3SDY11_2020-10-28_18-05-00.BMP,1,0,0,0.49,1
1608,Y50X8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-14_20-59-21.BMP,1,0,0,0.17,1
1610,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-10_00-53-04.BMP,1,1,0,0.58,1
1611,6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-02_23-27-51.BMP,1,1,0,0.77,1
1612,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-11-24_01-38-03.BMP,1,1,0,0.41,1
1614,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_05-57-27.BMP,1,1,0,0.44,1
1615,6U0NY_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY13_2020-09-10_01-43-00.BMP,1,0,1,0.17,1
1617,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-28_22-25-29.BMP,1,1,0,0.55,1
1618,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-05_23-38-46.BMP,1,1,0,0.48,1
1619,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY15_2020-10-22_10-24-07.BMP,1,1,0,0.52,1
1622,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX3SDY12_2020-10-29_10-14-27.BMP,1,0,1,0.43,1
1623,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_08-37-48.BMP,1,0,0,0.4,1
1624,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-05_00-45-05.BMP,1,1,0,0.53,1
1625,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-20_22-16-03.BMP,1,1,0,0.88,1
1626,Y50PU_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX7DY7SDX8SDY16_2020-10-23_06-54-10.BMP,1,0,0,0.28,1
1627,T10HQ_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-28_20-11-59.BMP,1,1,0,0.43,1
1628,Y50XW_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-05-30_05-28-48.BMP,1,0,0,0.48,1
1629,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-19_04-56-49.BMP,1,1,1,0.61,1
1631,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-05_23-38-46.BMP,1,1,0,0.74,1
1633,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-15_03-04-47.BMP,1,1,0,0.85,1
1634,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-24_01-38-03.BMP,1,1,0,0.63,1
1635,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2019-12-29_01-54-16.BMP,1,0,1,0.33,1
1636,8Y0K8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX8DY11SDX2SDY14_2020-10-23_13-24-28.BMP,1,0,0,0.6,1
1637,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-03-13_05-32-04.BMP,1,1,0,0.73,1
1639,S7012_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-09-01_07-56-15.BMP,1,1,1,0.47,1
1641,T10H2_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-28_03-34-16.BMP,1,1,0,0.94,1
1642,7N0LK_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-02-05_23-38-46.BMP,1,1,0,0.77,1
1643,T10H2_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-04-28_03-34-16.BMP,1,0,0,0.28,1
1644,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-04-16_07-48-16.BMP,1,1,0,0.42,1
1646,G1070_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-26_08-00-01.BMP,1,1,0,0.77,1
1648,Y50X4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX6SDY17_2020-10-22_02-32-02.BMP,1,0,0,0.14,1
1649,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-05-25_11-23-10.BMP,1,0,0,0.48,1
1650,T10GA_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-04-16_07-46-52.BMP,1,0,0,0.35,1
1651,9A0VM_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-17_18-06-38.BMP,1,1,0,0.56,1
1652,7N0M8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-03-01_08-36-38.BMP,1,0,1,0.29,1
1654,3XI7A_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-04-03_15-21-31.BMP,1,1,0,0.88,1
1655,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX9DY4SDX2SDY22_2020-10-28_18-05-00.BMP,1,0,1,0.39,1
1656,S700K_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-30_06-53-48.BMP,1,0,0,0.28,1
1657,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX6SDY16_2020-07-13_20-40-35.BMP,1,1,0,0.47,1
1658,Y50RI_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX8DY11SDX8SDY16_2020-10-22_10-24-07.BMP,1,1,1,0.61,1
1659,Y50X4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX6SDY17_2020-10-22_02-32-02.BMP,1,0,0,0.59,1
1660,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-25_07-10-30.BMP,1,0,0,0.6,1
1661,Y511C_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-29_01-40-49.BMP,1,1,1,0.4,1
