,file name,label,vanti,train \ test,score,vanti label,vanti with context data
4952,2RM2C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-10-27_03-32-44.JPG,0,0,0,0.94,1,0
4953,8S0OW_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-12-13_05-30-09.JPG,0,0,0,0.81,1,0
4954,1P3UW_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-07_20-01-09.JPG,0,0,1,0.86,1,0
4955,3AJXQ_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-10-26_08-39-10.JPG,0,0,0,0.85,1,0
4956,1P3QG_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX3SDY20_2020-11-15_02-25-37.JPG,0,0,1,0.53,1,0
4957,1P3T8_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-12-09_02-18-33.JPG,0,0,0,0.83,1,0
4958,1PJ98_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-11-05_15-17-51.JPG,0,0,1,0.52,1,0
4959,1P3RK_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-11-16_20-01-38.JPG,0,0,0,0.61,0,0
4960,1PJ2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-10-26_09-01-52.JPG,0,0,1,0.87,1,0
4961,1P3QS_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-11-16_20-21-17.JPG,0,0,0,0.42,1,0
4962,1P3RW_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX4DY12SDX7SDY40_2020-11-21_09-49-00.JPG,0,0,0,0.53,1,0
4963,1P3SO_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-11-11_03-40-21.JPG,0,0,0,0.91,0,0
4964,2RM0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-10-30_10-12-49.JPG,0,0,1,0.81,1,0
4965,1PJ3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-10-22_11-08-00.JPG,0,0,0,0.44,1,0
4966,1PJ98_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-05_15-17-51.JPG,0,0,0,0.79,1,0
4967,1PJ5S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-25_22-55-32.JPG,0,0,0,0.43,1,0
4968,1P3RC_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-11-16_17-54-19.JPG,0,0,0,0.94,0,0
4969,1PJ6Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-11-26_17-30-02.JPG,0,0,0,0.66,0,0
4970,1P3VM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX13SDY18_2020-12-14_04-50-16.JPG,0,0,1,0.68,1,0
4971,1P3TM_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX3SDY20_2020-12-09_20-23-31.JPG,0,0,0,0.76,1,0
4972,1PJ48_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-20_14-38-02.JPG,0,0,0,0.84,0,0
4973,1P3S6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-12-02_13-49-28.JPG,0,0,1,0.55,0,0
4974,2RM0Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-22_18-09-34.JPG,0,0,1,0.92,0,0
4975,1P3TU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-12-09_20-23-31.JPG,0,0,0,0.94,1,0
4976,1P3SI_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX2SDY40_2020-12-07_12-18-34.JPG,0,0,0,0.72,0,0
4977,1P3TI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-10_20-42-18.JPG,0,0,0,0.59,1,0
4978,1P3RS_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX13SDY18_2020-11-27_14-18-04.JPG,0,0,0,0.94,0,0
4979,1P3RE_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX11SDY29_2020-11-16_06-15-11.JPG,0,0,0,0.91,0,0
4980,1PIVA_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-02_13-03-47.JPG,0,0,0,0.89,1,0
4981,2RM74_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-11-27_08-22-43.JPG,0,0,0,0.57,1,0
4982,1PIVA_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-02_13-03-47.JPG,0,0,0,0.85,0,0
4983,8S0OO_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-12-14_20-35-20.JPG,0,0,0,0.77,0,0
4984,1P3R4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX4SDY9_2020-11-17_17-06-49.JPG,0,0,0,0.63,0,0
4985,1P3RI_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-11-16_21-08-08.JPG,0,0,0,0.89,1,0
4986,1P3TE_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX3SDY20_2020-12-16_08-12-35.JPG,0,0,0,0.61,1,0
4987,1PJ94_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-20_22-58-03.JPG,0,0,0,0.47,1,0
4988,1P3TC_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX7SDY40_2020-11-23_04-53-38.JPG,0,0,0,0.47,1,0
4989,1P3SO_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX12SDY42_2020-11-11_03-40-21.JPG,0,0,1,0.72,1,0
4990,8S0OW_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-12-13_05-30-09.JPG,0,0,0,0.88,1,0
4991,1PIQ6_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-10-24_16-47-39.JPG,0,0,1,0.41,1,0
4992,1P3RI_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX3SDY20_2020-11-16_21-08-08.JPG,0,0,0,0.83,0,0
4993,3AJSW_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-26_11-46-20.JPG,0,0,0,0.75,1,0
4994,1P3RE_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-16_06-15-11.JPG,0,0,0,0.5,1,0
4995,1PJ7A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-24_04-31-00.JPG,0,0,0,0.4,0,0
4996,1P3TC_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY16_2020-11-23_04-53-38.JPG,0,0,0,0.77,1,0
4997,1P3QK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-11-01_18-23-02.JPG,0,0,1,0.8,1,0
4998,1P3RO_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX13SDY18_2020-11-18_08-37-32.JPG,0,0,1,0.61,1,0
4999,1P3T8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX16DY5SDX12SDY6_2020-12-09_02-18-33.JPG,0,0,0,0.79,0,0
5000,1P3R0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-11-17_16-46-40.JPG,0,0,0,0.41,0,0
5001,1PJ8Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-11-28_03-50-23.JPG,0,0,0,0.81,1,0
5002,1PJ92_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-11-28_08-44-30.JPG,0,0,0,0.43,1,0
5003,1PJ6C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-11-26_07-05-12.JPG,0,0,0,0.74,1,0
5004,1P3QG_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-11-15_02-25-37.JPG,0,0,0,0.93,1,0
5005,1P3R6_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-11-08_15-54-55.JPG,0,0,0,0.84,0,0
5006,1PJ1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-10-24_17-19-27.JPG,0,0,0,0.66,1,0
5007,1P3T2_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX8SDY22_2020-11-23_05-20-59.JPG,0,0,0,0.86,0,0
5008,1P3RI_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX2SDY40_2020-11-16_21-08-08.JPG,0,0,1,0.61,0,0
5009,1P3QM_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX5SDY37_2020-11-03_12-02-39.JPG,0,0,0,0.74,1,0
5010,1P3SO_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-11-11_03-40-21.JPG,0,0,0,0.71,0,0
5011,1PJ3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-11-01_19-33-35.JPG,0,0,1,0.53,1,0
5012,1P3TK_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX8SDY11_2020-12-07_20-01-09.JPG,0,0,1,0.54,0,0
5013,2RM0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-10-30_10-12-49.JPG,0,0,1,0.7,0,0
5014,2RM0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-10-30_10-12-49.JPG,0,0,0,0.77,1,0
5015,1P3R6_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-11-08_15-54-55.JPG,0,0,0,0.84,0,0
5016,1P3S8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-12-09_20-23-31.JPG,0,0,0,0.59,1,0
5017,1PJ6O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-26_04-11-31.JPG,0,0,0,0.53,1,0
5018,1PJ6O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-11-26_04-11-31.JPG,0,0,1,0.75,1,0
5019,1P3S2_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX9DY7SDX5SDY37_2020-11-24_08-33-31.JPG,0,0,0,0.84,1,0
5020,1P3R2_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX13SDY18_2020-11-17_03-12-55.JPG,0,0,0,0.46,1,0
5021,1P3TM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-12-09_20-23-31.JPG,0,0,0,0.78,1,0
5022,1P3QQ_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-11-03_05-44-40.JPG,0,0,0,0.59,0,0
5023,1P3T8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-09_02-18-33.JPG,0,0,0,0.83,1,0
5024,1P3VM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX1SDY11_2020-12-14_04-50-16.JPG,0,0,0,0.86,1,0
5025,1PJ2I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-10-27_11-44-41.JPG,0,0,1,0.93,0,0
5026,1P3U4_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX14SDY27_2020-12-14_22-56-33.JPG,0,0,0,0.6,0,0
5027,1PJ3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-10-28_19-16-28.JPG,0,0,0,0.44,0,0
5028,1PINO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-10-27_11-44-41.JPG,0,0,1,0.93,0,0
5029,1P3SE_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX5DY9SDX12SDY6_2020-11-24_17-26-37.JPG,0,0,1,0.91,1,0
5030,1P3VM_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-12-14_04-50-16.JPG,0,0,0,0.89,1,0
5031,1P3T0_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX1SDY11_2020-11-26_04-33-14.JPG,0,0,1,0.79,1,0
5032,1P3U4_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX4SDY30_2020-12-14_22-56-33.JPG,0,0,1,0.46,1,0
5033,1P3TM_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-12-09_20-23-31.JPG,0,0,0,0.81,0,0
5034,1PJ3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-10-22_16-56-52.JPG,0,0,0,0.67,0,0
5035,1PJ3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX3SDY11_2020-10-22_11-08-00.JPG,0,0,1,0.69,0,0
5036,8S0OO_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-12-14_20-35-20.JPG,0,0,0,0.6,1,0
5037,1PJ1Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-10-28_19-17-50.JPG,0,0,0,0.89,0,0
5038,1P3VQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-12-13_16-40-59.JPG,0,0,0,0.92,0,0
5039,1P3SG_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-11-24_17-26-37.JPG,0,0,1,0.67,1,0
5040,1P3QQ_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX8SDY22_2020-11-03_05-44-40.JPG,0,0,1,0.48,1,0
5041,1PJ6O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-11-26_04-11-31.JPG,0,0,0,0.82,1,0
5042,2RM0Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-10-22_18-09-34.JPG,0,0,1,0.66,1,0
5043,1P3QS_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX4SDY30_2020-11-16_20-21-17.JPG,0,0,0,0.8,1,0
5044,1P3QQ_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX11SDY29_2020-11-03_05-44-40.JPG,0,0,0,0.85,0,0
5045,1P3TK_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX13SDY18_2020-12-07_20-01-09.JPG,0,0,0,0.41,1,0
5046,1P3TM_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX9SDY34_2020-12-09_20-23-31.JPG,0,0,0,0.91,0,0
5047,1P3T0_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX7SDY40_2020-11-26_04-33-14.JPG,0,0,0,0.62,1,0
5048,1PJ2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-10-28_02-54-01.JPG,0,0,0,0.81,1,0
5049,1P3TM_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX6DY11SDX8SDY22_2020-12-09_20-23-31.JPG,0,0,0,0.57,1,0
5050,1PJ2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-10-28_02-14-20.JPG,0,0,0,0.81,0,0
5051,1PJ2G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-26_11-36-06.JPG,0,0,0,0.93,0,0
5052,1P3QY_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX17DY8SDX11SDY29_2020-11-16_02-17-33.JPG,0,0,1,0.78,1,0
5053,1P3VQ_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX13SDY18_2020-12-13_16-40-59.JPG,0,0,0,0.64,1,0
5054,1P3SK_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-11-25_08-00-15.JPG,0,0,0,0.62,0,0
5055,8S0P2_RWHM_VE_MEAS_CD_SEM_{O3_4MF_LW_O3_NO_PAD_LW_M1}_DX16DY5SDX14SDY42_2020-10-24_15-10-59.JPG,0,0,0,0.68,0,0
5056,1P3TW_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX14DY10SDX12SDY6_2020-12-16_22-28-17.JPG,0,0,0,0.83,1,0
5057,1P3R4_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX13SDY45_2020-11-17_17-06-49.JPG,0,0,0,0.61,1,0
5058,1P3U2_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY12SDX11SDY29_2020-12-10_10-52-20.JPG,0,0,0,0.92,0,0
5059,1P3RA_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-11-17_19-36-25.JPG,0,0,1,0.89,1,0
5060,8S0P2_RWHM_VE_MEAS_CD_SEM_{O3_4MF_TK3_O3_NO_PAD_TK3_M1}_DX10DY4SDX14SDY1_2020-10-24_15-10-59.JPG,0,0,1,0.8,0,0
5061,1PJ90_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-20_11-24-08.JPG,0,0,0,0.54,1,0
5062,2RM78_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-23_23-16-52.JPG,0,0,0,0.52,0,0
5063,1P3QS_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX8DY13SDX14SDY27_2020-11-16_20-21-17.JPG,0,0,1,0.6,0,0
5064,1P3R8_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX4SDY9_2020-11-17_12-00-20.JPG,0,0,0,0.52,1,0
5065,1P3SG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-11-24_17-26-37.JPG,0,0,0,0.89,1,0
5066,1P3TC_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX3DY8SDX4SDY30_2020-11-23_04-53-38.JPG,0,0,1,0.46,1,0
5067,1P3UW_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY16_2020-12-07_20-01-09.JPG,0,0,0,0.83,1,0
5068,1PJ3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-10-22_08-40-54.JPG,0,0,0,0.85,0,0
5069,1P3RI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX15DY8SDX5SDY37_2020-11-16_21-08-08.JPG,0,0,0,0.76,1,0
5070,1PJ84_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-11-28_23-26-06.JPG,0,0,0,0.73,0,0
5071,1PJ48_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-20_14-38-02.JPG,0,0,0,0.46,1,0
5072,2RM0Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-10-22_18-10-16.JPG,0,0,0,0.89,0,0
5073,1PIVM_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-10-23_02-30-22.JPG,0,0,0,0.94,1,0
5074,1PJ2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-10-26_10-14-07.JPG,0,0,0,0.9,0,0
5075,1P3S2_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX12DY6SDX8SDY22_2020-11-24_08-33-31.JPG,0,0,0,0.79,1,0
5076,1P3V6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX2SDY33_2020-12-16_12-16-06.JPG,0,0,1,0.63,0,0
5077,1PJ2G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-10-26_11-36-06.JPG,0,0,0,0.83,1,0
5078,1P3QE_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX7DY5SDX2SDY33_2020-11-18_20-49-21.JPG,0,0,0,0.65,1,0
5079,1P3RU_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX16DY11SDX13SDY18_2020-11-25_02-46-12.JPG,0,0,1,0.89,1,0
5080,1PJ2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-10-26_09-01-52.JPG,0,0,0,0.51,1,0
5081,1P3R8_RWHM_VE_MEAS_CD_SEM_{S5_80_1_S5_LW_M1}_DX10DY9SDX4SDY30_2020-11-17_12-00-20.JPG,0,0,0,0.65,0,0
5082,1P3T6_RWHM_VE_MEAS_CD_SEM_{S5_80_4_S5_LW_M1}_DX13DY3SDX11SDY29_2020-12-08_22-00-26.JPG,0,0,1,0.77,1,0
5083,1P3RG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX6SDY24_2020-11-17_21-15-36.JPG,0,0,0,0.69,1,0
5084,1PJBW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-26_09-51-25.JPG,0,0,1,0.55,1,0
5085,1PJ2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-26_09-01-52.JPG,0,0,0,0.67,1,0
5086,1P3S6_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX3SDY20_2020-12-02_13-49-28.JPG,0,0,0,0.68,1,0
5087,1PJ3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-11-01_19-33-35.JPG,0,0,0,0.58,0,0
5088,1P3RG_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-11-17_21-15-36.JPG,0,0,0,0.48,0,0
5089,2RM0M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-10-30_03-53-07.JPG,0,0,0,0.74,0,0
5090,1PJ1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-10-24_07-43-39.JPG,0,0,1,0.75,1,0
5091,1P3S8_RWHM_VE_MEAS_CD_SEM_{S5_80_2_S5_LW_M1}_DX4DY6SDX9SDY34_2020-12-09_20-23-31.JPG,0,0,1,0.65,0,0
5092,1PJ1W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-10-28_02-47-26.JPG,0,0,1,0.89,1,0
5093,2RM74_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX5SDY20_2020-11-27_08-22-43.JPG,0,0,0,0.49,1,0
5094,1PJ6Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-26_17-30-02.JPG,0,0,0,0.55,1,0
5095,1PJ2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-10-27_13-41-22.JPG,0,0,0,0.57,1,0
5096,1P3TI_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX11DY14SDX13SDY45_2020-11-10_20-42-18.JPG,0,0,0,0.58,1,0
5097,1P3V4_RWHM_VE_MEAS_CD_SEM_{S5_80_5_S5_LW_M1}_DX10DY4SDX7SDY40_2020-12-15_23-35-58.JPG,0,0,0,0.88,1,0
5098,1P3RC_RWHM_VE_MEAS_CD_SEM_{S5_80_3_S5_LW_M1}_DX8DY10SDX5SDY37_2020-11-16_17-54-19.JPG,0,0,0,0.83,1,0
