,file name,label,vanti,train \ test,score,vanti with context data
602,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.77,0
603,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-13_04-11-50.BMP,0,0,0,0.52,0
604,1W1AS_HC_PL_MEAS_FIB_{MEASURE2}_P007_DX10DY4SDX14SDY22_2020-10-28_00-53-46.BMP,0,0,0,0.76,0
605,7N0LE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-02-06_05-18-06.BMP,0,0,0,0.59,0
606,Y5110_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-14_03-41-31.BMP,0,0,1,0.44,0
607,7QI8W_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-12-01_01-36-18.BMP,0,0,1,0.54,0
608,4P0P2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-22_05-24-10.BMP,0,0,0,0.43,0
609,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-01_07-37-13.BMP,0,0,0,0.49,0
610,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_04-31-37.BMP,0,0,0,0.82,0
611,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,1,0.85,0
612,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.9,0
613,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,1,0.75,0
614,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,0,0.91,0
615,Y512U_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-18_15-40-06.BMP,0,0,0,0.4,0
616,4P0RK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-41-57.BMP,0,0,0,0.79,0
617,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_22-42-27.BMP,0,0,1,0.61,0
618,Y50ZS_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-06_10-02-10.BMP,0,0,0,0.82,0
619,Y50ZM_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-31_12-49-44.BMP,0,0,1,0.58,0
620,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.53,0
621,Y50WY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-04_05-57-27.BMP,0,0,1,0.72,0
622,N606E_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-08_15-17-38.BMP,0,0,0,0.61,0
623,7N0LY_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-26_09-14-21.BMP,0,0,0,0.49,0
624,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX9DY14SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,0,0.82,0
625,7EIGK_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-15_16-24-55.BMP,0,0,1,0.75,0
626,6U0OQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-02_23-27-51.BMP,0,0,0,0.75,0
627,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,1,0.94,0
628,9A0SO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-02-18_15-52-18.BMP,0,0,0,0.56,0
629,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_22-54-39.BMP,0,0,0,0.64,0
630,T10HY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_19-18-10.BMP,0,0,0,0.51,0
631,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.78,0
632,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,1,0.85,0
633,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-08_10-03-21.BMP,0,0,1,0.8,0
634,7QI8G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-28_19-57-03.BMP,0,0,0,0.87,0
635,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.55,0
636,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.52,0
637,Y50XO_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-20_22-16-03.BMP,0,0,1,0.87,0
638,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-22_00-51-51.BMP,0,0,0,0.59,0
639,Y50X2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-04_05-58-57.BMP,0,0,0,0.57,0
640,7QI8O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-14_14-13-23.BMP,0,0,1,0.52,0
641,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-07_01-48-39.BMP,0,0,1,0.58,0
642,S700O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-30_03-27-42.BMP,0,0,1,0.47,0
643,Y510K_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-10-17_22-27-31.BMP,0,0,0,0.75,0
644,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.55,0
645,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-19_05-03-22.BMP,0,0,0,0.41,0
646,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.53,0
647,9A0VW_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX10DY9SDX7SDY16_2020-09-20_14-03-38.BMP,0,0,0,0.89,0
648,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-13_15-47-59.BMP,0,0,1,0.92,0
649,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-11_03-16-14.BMP,0,0,0,0.87,0
650,Y50RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_20-15-16.BMP,0,0,1,0.47,0
651,W30E4_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-07-14_23-26-47.BMP,0,0,0,0.77,0
652,Y50Y0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-16_11-40-42.BMP,0,0,0,0.67,0
653,Y5124_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY16_2020-12-05_15-02-20.BMP,0,0,0,0.8,0
654,9A0T8_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-13_05-32-04.BMP,0,0,0,0.69,0
655,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,1,0.9,0
656,1W19Y_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-02-28_09-05-59.BMP,0,0,1,0.8,0
657,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.77,0
658,S700Q_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-04_05-54-38.BMP,0,0,0,0.52,0
659,Y50XY_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-08-06_17-28-39.BMP,0,0,0,0.51,0
660,9A0TC_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_05-32-30.BMP,0,0,1,0.82,0
661,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-08-25_11-00-14.BMP,0,0,0,0.72,0
662,Y50YQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-25_02-18-35.BMP,0,0,0,0.5,0
663,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,1,0.52,0
664,1W1AY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-16_19-11-50.BMP,0,0,0,0.83,0
665,Y50R8_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_00-42-42.BMP,0,0,0,0.63,0
666,9UHIU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-21_23-38-33.BMP,0,0,0,0.44,0
667,7N0K6_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2019-12-31_21-27-43.BMP,0,0,0,0.77,0
668,6U0NU_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-05_21-26-43.BMP,0,0,0,0.68,0
669,5D0IK_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2019-12-29_01-54-16.BMP,0,0,0,0.56,0
670,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-24_01-39-29.BMP,0,0,0,0.87,0
671,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.91,0
672,1W1B8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-13_02-25-35.BMP,0,0,1,0.77,0
673,Y5112_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-09_22-54-39.BMP,0,0,0,0.84,0
674,7N0N6_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-04_23-54-34.BMP,0,0,0,0.73,0
675,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,1,0.56,0
676,4P0RW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-04_11-07-35.BMP,0,0,0,0.84,0
677,T10H0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY4SDX8SDY15_2020-06-18_17-28-42.BMP,0,0,0,0.79,0
678,7QI8M_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-19_05-03-22.BMP,0,0,0,0.65,0
679,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.73,0
680,W30DU_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-06-01_21-07-13.BMP,0,0,0,0.49,0
681,Y50Z0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-10_00-19-15.BMP,0,0,0,0.77,0
682,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.42,0
683,7QI8Y_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-08_12-31-14.BMP,0,0,0,0.44,0
684,2CICW_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-20_07-52-47.BMP,0,0,0,0.81,0
685,Y50ZQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-29_00-04-09.BMP,0,0,0,0.56,0
686,4P0R0_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-11-18_08-18-19.BMP,0,0,0,0.62,0
687,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_21-18-05.BMP,0,0,1,0.7,0
688,Y511I_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-03_05-41-17.BMP,0,0,0,0.94,0
689,7EIGO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-10-03_08-22-34.BMP,0,0,1,0.89,0
690,4P0RO_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-12-06_14-14-20.BMP,0,0,0,0.72,0
691,Y511A_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY16_2020-08-27_01-54-47.BMP,0,0,0,0.74,0
692,1W1BA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-08-16_15-29-29.BMP,0,0,0,0.65,0
693,7N0KS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-02-04_19-25-06.BMP,0,0,1,0.76,0
694,G106U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-05-25_07-10-30.BMP,0,0,0,0.73,0
695,9UHJ0_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-02_16-26-26.BMP,0,0,0,0.75,0
696,2CICS_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_17-17-42.BMP,0,0,0,0.94,0
697,Y50ZI_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-07-06_15-36-35.BMP,0,0,0,0.57,0
698,4P0QY_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-23_11-58-38.BMP,0,0,1,0.56,0
699,Y510O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-10_05-45-39.BMP,0,0,0,0.62,0
700,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.84,0
701,7QI8U_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-06_17-51-10.BMP,0,0,0,0.44,0
702,T10FU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-04-16_07-48-16.BMP,0,0,0,0.59,0
703,Y510S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-13_21-12-50.BMP,0,0,1,0.43,0
704,9UHIW_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-30_20-48-36.BMP,0,0,0,0.94,0
705,Y50YS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY16_2020-06-24_20-48-33.BMP,0,0,0,0.42,0
706,7N0N8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_22-25-29.BMP,0,0,0,0.89,0
707,7N0JE_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-01-27_23-15-20.BMP,0,0,1,0.89,0
708,2CICM_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-07_01-48-39.BMP,0,0,0,0.87,0
709,Y50X6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-06_04-51-17.BMP,0,0,0,0.7,0
710,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX10DY9SDX7SDY16_2020-11-06_13-11-27.BMP,0,0,1,0.83,0
711,Y50RE_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-07-22_00-51-51.BMP,0,0,0,0.85,0
712,S700U_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-26_20-36-11.BMP,0,0,0,0.71,0
713,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,0,0.84,0
714,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,1,0.93,0
715,Y511G_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-09-27_02-34-41.BMP,0,0,1,0.68,0
716,4P0PK_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-11_03-47-54.BMP,0,0,0,0.85,0
717,Y50Z2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-10_23-09-27.BMP,0,0,1,0.9,0
718,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.64,0
719,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-06-27_14-13-26.BMP,0,0,0,0.4,0
720,Y511Y_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-12-08_06-19-21.BMP,0,0,0,0.49,0
721,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,1,0.88,0
722,9UHIS_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-10-18_00-33-27.BMP,0,0,1,0.66,0
723,Y50RY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-16_12-21-50.BMP,0,0,0,0.78,0
724,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-12-15_08-18-10.BMP,0,0,0,0.74,0
725,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,0,0.58,0
726,T10H4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-01_07-38-11.BMP,0,0,1,0.94,0
727,Y50XM_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-06-04_22-42-27.BMP,0,0,0,0.46,0
728,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,0,0.66,0
729,W30E2_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-07-03_17-43-28.BMP,0,0,0,0.45,0
730,6U0OC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-13_12-07-37.BMP,0,0,0,0.68,0
731,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.48,0
732,9A0VU_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-09-24_23-45-46.BMP,0,0,0,0.78,0
733,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX12DY6SDX8SDY17_2020-11-06_13-11-27.BMP,0,0,1,0.92,0
734,7QI8Q_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-11-05_00-45-05.BMP,0,0,0,0.67,0
735,7N0L6_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-01-01_07-37-13.BMP,0,0,1,0.87,0
736,Y50YI_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX7SDY17_2020-07-13_20-40-35.BMP,0,0,1,0.55,0
737,4P0PO_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_14-36-35.BMP,0,0,0,0.85,0
738,Y50ZO_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-25_10-15-03.BMP,0,0,0,0.45,0
739,Y50XA_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-06-30_21-11-29.BMP,0,0,0,0.61,0
740,Y50YM_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-28_12-28-14.BMP,0,0,0,0.65,0
741,4P0PY_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-11-01_05-36-25.BMP,0,0,1,0.72,0
742,9A0S8_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-04-17_10-17-06.BMP,0,0,0,0.66,0
743,Y50T6_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX7SDY17_2020-07-07_04-00-06.BMP,0,0,0,0.65,0
744,N606A_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY16_2020-12-01_09-05-20.BMP,0,0,0,0.76,0
745,4P0RU_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-11-06_09-57-12.BMP,0,0,0,0.9,0
746,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.41,0
747,Y50YC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-08-22_22-38-21.BMP,0,0,1,0.94,0
748,Y512A_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-19_04-56-49.BMP,0,0,0,0.71,0
749,7N0N0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-05-07_21-54-15.BMP,0,0,0,0.77,0
750,Y5116_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-10-13_04-11-50.BMP,0,0,0,0.75,0
751,6U0NO_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX12DY6SDX8SDY17_2020-09-24_17-05-40.BMP,0,0,1,0.91,0
752,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-05-05_23-10-13.BMP,0,0,0,0.67,0
753,7QI8S_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-11-04_18-08-24.BMP,0,0,1,0.45,0
754,5C16G_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-01-23_05-09-44.BMP,0,0,0,0.51,0
755,Y511Q_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-05-19_05-18-50.BMP,0,0,0,0.93,0
756,4P0RS_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-10-21_18-49-09.BMP,0,0,0,0.46,0
757,7N0N2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-06_05-03-32.BMP,0,0,0,0.42,0
758,Y510I_HC_PL_MEAS_FIB_{MEASURE2}_P002_DX12DY6SDX8SDY17_2020-03-06_12-14-00.BMP,0,0,0,0.53,0
759,4P0P6_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-19_19-34-01.BMP,0,0,0,0.68,0
760,S701O_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-09-28_04-10-28.BMP,0,0,0,0.9,0
761,Y50ZE_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-08-08_13-42-36.BMP,0,0,0,0.51,0
762,9A0TA_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-03-13_23-21-50.BMP,0,0,1,0.48,0
763,T10GC_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-10_05-22-17.BMP,0,0,0,0.8,0
764,9A0V2_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-07-20_20-56-02.BMP,0,0,0,0.4,0
765,9A0V4_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-09-14_15-27-30.BMP,0,0,0,0.41,0
766,4P0PU_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-10-09_02-36-53.BMP,0,0,0,0.63,0
767,4P0RE_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY16_2020-11-24_07-58-07.BMP,0,0,1,0.76,0
768,Y50Z8_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-12-15_08-18-10.BMP,0,0,0,0.79,0
769,Y5128_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-05-08_10-03-21.BMP,0,0,0,0.53,0
770,9A0V0_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-08-17_15-32-15.BMP,0,0,0,0.61,0
771,7N0MQ_HC_PL_MEAS_FIB_{MEASURE2}_P003_DX8DY11SDX8SDY17_2020-05-05_23-10-13.BMP,0,0,0,0.92,0
772,6U0NW_HC_PL_MEAS_FIB_{MEASURE2}_P004_DX10DY9SDX7SDY16_2020-09-11_12-23-35.BMP,0,0,1,0.67,0
773,Y50T0_HC_PL_MEAS_FIB_{MEASURE2}_P005_DX7DY7SDX8SDY17_2020-08-23_18-05-33.BMP,0,0,0,0.43,0
774,Y50ZC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-07-19_11-15-47.BMP,0,0,0,0.77,0
775,4P0Q0_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-10-11_03-16-14.BMP,0,0,0,0.62,0
776,4P0SG_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-09-15_03-04-47.BMP,0,0,0,0.43,0
777,9A0SC_HC_PL_MEAS_FIB_{MEASURE2}_P006_DX9DY4SDX8SDY17_2020-03-17_03-30-57.BMP,0,0,0,0.56,0
778,Y50XE_HC_PL_MEAS_FIB_{MEASURE2}_P001_DX9DY14SDX8SDY17_2020-06-27_14-13-26.BMP,0,0,1,0.88,0
